时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-30 17:00:00,重庆,22,多云,西北风2级,23,75%,8,315,0.0,980,17,10,
2026-5-30 19:00:00,重庆,22,多云,西北风2级,23,80%,9,315,0.0,980,14,10,
2026-5-30 20:50:00,重庆,21,多云,西北风2级,22,86%,8,315,0.0,979,15,91,
2026-5-30 22:00:00,重庆,21,多云,西北风2级,22,87%,8,315,0.0,979,14,91,
2026-5-30 23:56:00,重庆,22,多云,西北风2级,23,77%,8,315,0.0,979,22,7,
2026-5-31 05:00:00,重庆,30,多云,西北风3级,29,51%,19,315,0.0,979,30,1,
2026-5-31 08:38:00,重庆,31,多云,西北风4级,30,50%,23,315,0.0,977,30,6,💨 北风警报：西北风 4级
2026-5-31 10:50:00,重庆,29,多云,西北风4级,28,56%,21,315,0.0,976,30,91,💨 北风警报：西北风 4级
2026-5-31 11:58:00,重庆,28,多云,北风3级,28,58%,17,0,0.0,977,30,91,
2026-5-31 14:38:00,重庆,27,阴,西北风2级,28,59%,9,315,0.0,979,30,91,
