时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-12 16:32:00,青岛,12,雾,东南风1级,10,82%,3,150,0.0,1008,7,0,
2026-4-12 17:28:00,青岛,12,雾,东南风1级,11,81%,2,132,0.0,1008,9,0,
2026-4-12 18:42:00,青岛,12,晴,东风1级,11,81%,4,110,0.0,1007,13,0,
2026-4-12 19:34:00,青岛,11,晴,东北风1级,9,83%,2,36,0.0,1007,10,10,
2026-4-12 20:34:00,青岛,12,晴,东北风2级,10,80%,9,28,0.0,1007,14,10,
2026-4-12 21:10:00,青岛,12,晴,东北风2级,10,78%,9,51,0.0,1007,17,10,
2026-4-12 22:27:00,青岛,12,多云,西风2级,10,80%,9,273,0.0,1008,12,10,
2026-4-12 23:26:00,青岛,14,多云,北风2级,12,75%,9,8,0.0,1008,15,10,
2026-4-13 02:34:00,青岛,17,阴,北风2级,13,59%,8,338,0.0,1009,17,98,
2026-4-13 05:32:00,青岛,19,晴,南风2级,19,40%,11,198,0.0,1007,30,10,
2026-4-13 08:00:00,青岛,16,晴,东南风3级,11,51%,14,144,0.0,1007,21,10,📉 红色降温预警：1小时骤降8℃
2026-4-13 10:40:00,青岛,14,阴,东南风2级,11,57%,6,155,0.0,1006,14,10,
