时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-12 16:34:00,南京,13,雾,东风2级,12,100%,9,89,0.0,1009,4,100,
2026-4-12 17:28:00,南京,13,雾,东风2级,11,100%,7,73,0.0,1009,4,100,
2026-4-12 18:42:00,南京,13,雾,东风2级,12,100%,8,74,0.0,1009,4,100,
2026-4-12 19:34:00,南京,13,雾,东风2级,12,100%,7,105,0.0,1008,3,100,
2026-4-12 20:34:00,南京,13,雾,东北风1级,12,100%,4,53,0.0,1009,4,100,
2026-4-12 21:10:00,南京,13,雾,东北风1级,13,100%,5,30,0.0,1009,4,100,
2026-4-12 22:26:00,南京,13,雾,东北风1级,13,100%,4,59,0.0,1010,3,100,
2026-4-12 23:26:00,南京,14,雾,东风1级,13,100%,4,106,0.0,1010,3,100,
2026-4-13 02:34:00,南京,15,雾,东风2级,14,98%,11,96,0.0,1011,6,100,
2026-4-13 05:32:00,南京,17,雾,东风2级,16,80%,8,71,0.0,1009,9,100,
2026-4-13 08:00:00,南京,16,雾,东风2级,14,86%,11,107,0.0,1009,7,100,
2026-4-13 10:40:00,南京,14,雾,东北风2级,12,100%,10,42,0.0,1009,3,100,
2026-4-13 11:58:00,南京,14,雾,东风2级,12,100%,6,81,0.0,1009,3,100,
2026-4-13 14:42:00,南京,14,中雨,东北风1级,13,100%,5,43,0.6,1011,2,100,
