时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-6 16:24:00,深圳,9,晴,东北风3级,5,53%,15,45,0.0,1019,17,0,
2026-1-6 17:16:00,深圳,9,晴,北风2级,6,54%,10,0,0.0,1019,16,0,
2026-1-6 18:24:00,深圳,8,晴,北风3级,4,56%,15,0,0.0,1019,15,0,
2026-1-6 19:10:00,深圳,8,晴,东北风3级,5,57%,12,45,0.0,1019,15,0,
2026-1-6 20:18:00,深圳,8,晴,北风3级,4,59%,17,0,0.0,1018,15,0,
2026-1-6 21:17:00,深圳,8,晴,东北风3级,4,58%,16,45,0.0,1018,14,0,
2026-1-6 22:16:00,深圳,7,晴,北风2级,4,60%,8,0,0.0,1019,14,0,
2026-1-6 23:16:00,深圳,7,晴,北风3级,3,60%,13,0,0.0,1019,14,0,
2026-1-7 01:40:00,深圳,11,晴,东风5级,4,43%,35,90,0.0,1020,15,0,
2026-1-7 03:24:00,深圳,13,晴,东北风5级,7,37%,30,45,0.0,1020,15,0,💨 北风警报：东北风 5级
2026-1-7 04:30:00,深圳,15,晴,东北风4级,11,36%,20,45,0.0,1019,17,0,💨 北风警报：东北风 4级
