时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-6 16:08:00,哈尔滨,9,多云,西北风2级,7,92%,7,292,0.0,996,22,1,
2026-5-6 18:00:00,哈尔滨,7,雾,西南风1级,5,98%,3,202,0.0,996,7,0,
2026-5-6 20:10:00,哈尔滨,5,雾,南风1级,3,99%,5,196,0.0,996,2,10,
2026-5-6 21:48:00,哈尔滨,6,雾,东南风2级,3,100%,6,146,0.0,997,2,91,
2026-5-6 22:48:00,哈尔滨,7,雾,东南风2级,4,100%,10,155,0.0,997,2,95,
2026-5-6 23:48:00,哈尔滨,9,雾,东南风1级,7,100%,5,124,0.0,997,9,97,
2026-5-7 02:48:00,哈尔滨,12,阴,西南风2级,9,72%,8,229,0.0,998,17,100,
2026-5-7 06:00:00,哈尔滨,15,阴,西北风5级,7,34%,37,315,0.0,996,30,100,💨 北风警报：西北风 5级
2026-5-7 09:28:00,哈尔滨,13,阴,北风3级,9,41%,19,0,0.0,996,30,10,
2026-5-7 11:42:00,哈尔滨,13,阴,北风4级,8,41%,25,0,0.0,997,30,100,💨 北风警报：北风 4级
2026-5-7 14:00:00,哈尔滨,12,阴,西北风3级,8,43%,17,315,0.0,998,30,100,
