时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-6 16:14:00,深圳,22,多云,东风1级,23,87%,4,71,0.0,1005,22,10,
2026-5-6 18:02:00,深圳,22,多云,北风1级,23,90%,3,350,0.0,1005,16,10,
2026-5-6 20:14:00,深圳,22,多云,东北风1级,24,89%,4,32,0.0,1004,15,100,
2026-5-6 21:48:00,深圳,22,多云,北风1级,22,88%,4,4,0.0,1005,13,100,
2026-5-6 22:50:00,深圳,23,多云,东北风1级,24,86%,5,65,0.0,1005,13,91,
2026-5-6 23:50:00,深圳,24,阴,东风1级,25,83%,2,80,0.0,1005,24,91,
2026-5-7 02:48:00,深圳,28,多云,东南风1级,30,71%,5,146,0.0,1005,30,10,
2026-5-7 06:00:00,深圳,30,多云,东风3级,31,65%,16,90,0.0,1004,30,91,
2026-5-7 09:28:00,深圳,28,多云,西南风3级,29,70%,15,225,0.0,1002,30,100,
2026-5-7 11:44:00,深圳,25,晴,南风2级,27,81%,9,180,0.0,1003,30,91,
2026-5-7 14:02:00,深圳,24,阴,南风2级,26,85%,8,180,0.0,1004,30,100,
