时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-1 16:24:00,南京,3,阴,西北风3级,-2,55%,17,315,0.0,1030,12,0,
2026-1-1 17:16:00,南京,3,阴,北风3级,-2,53%,16,0,0.0,1030,10,0,
2026-1-1 18:26:00,南京,2,阴,西北风2级,-2,64%,11,315,0.0,1030,8,0,
2026-1-1 19:08:00,南京,2,多云,西北风2级,-2,67%,11,315,0.0,1031,7,0,
2026-1-1 20:17:00,南京,2,雾,西北风3级,-2,72%,13,315,0.0,1031,6,0,
2026-1-1 21:18:00,南京,0,雾,西北风2级,-3,79%,9,315,0.0,1031,6,0,
2026-1-1 22:10:00,南京,0,雾,北风2级,-4,82%,10,0,0.0,1031,5,0,
2026-1-1 23:16:00,南京,0,雾,北风3级,-4,79%,14,0,0.0,1031,6,0,
2026-1-2 01:40:00,南京,1,晴,东北风2级,-2,60%,9,45,0.0,1033,13,0,
2026-1-2 03:32:00,南京,3,晴,西北风3级,-1,42%,14,315,0.0,1033,21,0,
2026-1-2 04:32:00,南京,3,多云,西北风2级,-1,41%,9,315,0.0,1032,23,0,
2026-1-2 05:18:00,南京,3,晴,西北风3级,-2,33%,14,315,0.0,1031,18,0,
2026-1-2 06:24:00,南京,4,晴,西北风3级,-1,33%,16,315,0.0,1030,20,0,
2026-1-2 07:16:00,南京,4,晴,西北风3级,-1,27%,14,315,0.0,1030,25,0,
2026-1-2 08:24:00,南京,3,晴,北风3级,-1,28%,12,0,0.0,1030,25,0,
2026-1-2 09:16:00,南京,3,晴,北风3级,-1,35%,12,0,0.0,1030,23,0,
2026-1-2 10:16:00,南京,1,晴,西北风1级,-2,41%,3,315,0.0,1030,22,0,
2026-1-2 11:10:00,南京,1,晴,北风0级,-1,45%,0,0,0.0,1030,20,0,
2026-1-2 12:32:00,南京,-1,晴,北风1级,-3,60%,2,0,0.0,1030,15,0,
2026-1-2 13:24:00,南京,-1,晴,西北风0级,-3,61%,1,315,0.0,1030,17,0,
2026-1-2 14:10:00,南京,-2,晴,北风1级,-5,64%,4,0,0.0,1031,15,0,
