时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-1 16:26:00,昆明,8,多云,西南风1级,6,70%,5,225,0.0,813,26,91,
2026-1-1 17:18:00,昆明,7,多云,西南风1级,5,77%,4,225,0.0,813,22,91,
2026-1-1 18:24:00,昆明,5,多云,南风1级,3,83%,5,180,0.0,813,19,100,
2026-1-1 19:10:00,昆明,6,多云,南风1级,5,89%,2,180,0.0,813,19,100,
2026-1-1 20:17:00,昆明,5,多云,西风1级,3,89%,5,270,0.0,812,16,100,
2026-1-1 21:16:00,昆明,4,多云,西南风1级,2,91%,3,225,0.0,812,14,100,
2026-1-1 22:12:00,昆明,4,多云,西南风1级,2,93%,4,225,0.0,812,14,96,
2026-1-1 23:16:00,昆明,4,多云,西南风2级,2,91%,6,225,0.0,813,14,92,
2026-1-2 01:42:00,昆明,9,多云,南风1级,8,77%,4,180,0.0,814,20,91,
2026-1-2 03:34:00,昆明,12,多云,西南风3级,8,62%,18,225,0.0,815,30,100,
2026-1-2 04:32:00,昆明,14,多云,西南风4级,9,49%,26,225,0.0,814,30,91,
2026-1-2 05:16:00,昆明,14,晴,南风4级,10,45%,21,180,0.0,813,30,91,
2026-1-2 06:24:00,昆明,16,晴,南风4级,11,35%,24,180,0.0,812,30,91,
2026-1-2 07:16:00,昆明,16,晴,西南风4级,11,34%,22,225,0.0,811,30,91,
2026-1-2 08:24:00,昆明,16,晴,西南风5级,9,30%,33,225,0.0,811,30,10,
2026-1-2 09:16:00,昆明,15,晴,南风5级,9,32%,30,180,0.0,811,30,10,
2026-1-2 10:16:00,昆明,14,晴,西南风4级,9,35%,22,225,0.0,811,30,9,
2026-1-2 11:16:00,昆明,12,晴,西南风2级,10,45%,7,225,0.0,812,30,2,
