时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-1 16:24:00,厦门,12,阴,东风2级,10,72%,11,90,0.0,1006,18,91,
2026-1-1 17:16:00,厦门,12,阴,东风3级,9,72%,15,90,0.0,1006,21,91,
2026-1-1 18:24:00,厦门,12,阴,东北风3级,9,72%,16,45,0.0,1006,20,91,
2026-1-1 19:10:00,厦门,11,多云,东风3级,8,73%,14,90,0.0,1006,19,91,
2026-1-1 20:17:00,厦门,11,多云,东风3级,8,75%,17,90,0.0,1006,18,91,
2026-1-1 21:16:00,厦门,11,多云,东风3级,8,76%,14,90,0.0,1006,15,91,
2026-1-1 22:10:00,厦门,11,多云,东风4级,7,77%,23,90,0.0,1007,17,10,
2026-1-1 23:16:00,厦门,11,多云,东风4级,7,76%,23,90,0.0,1008,18,10,
2026-1-2 01:40:00,厦门,12,阴,北风4级,7,59%,26,0,0.0,1009,30,10,💨 北风警报：北风 4级
2026-1-2 03:32:00,厦门,14,多云,东风4级,10,50%,21,90,0.0,1009,30,10,
2026-1-2 04:32:00,厦门,14,晴,北风4级,10,47%,21,0,0.0,1008,30,10,💨 北风警报：北风 4级
2026-1-2 05:16:00,厦门,15,晴,东北风4级,11,45%,20,45,0.0,1008,30,10,💨 北风警报：东北风 4级
2026-1-2 06:24:00,厦门,15,晴,东北风4级,10,41%,24,45,0.0,1007,30,10,💨 北风警报：东北风 4级
2026-1-2 07:16:00,厦门,14,晴,东南风4级,10,56%,22,135,0.0,1007,24,10,
2026-1-2 08:24:00,厦门,13,多云,东北风3级,10,57%,12,45,0.0,1007,30,10,
2026-1-2 09:16:00,厦门,12,多云,东风4级,7,59%,22,90,0.0,1007,26,6,🟧 橙色降温提示：1小时降温3℃
2026-1-2 10:16:00,厦门,11,晴,东风4级,7,61%,20,90,0.0,1008,25,4,
2026-1-2 11:10:00,厦门,10,晴,东风5级,3,58%,32,90,0.0,1009,27,1,🟧 橙色降温提示：1小时降温4℃
2026-1-2 12:32:00,厦门,10,晴,东北风5级,3,59%,33,45,0.0,1010,27,0,💨 北风警报：东北风 5级
2026-1-2 13:24:00,厦门,10,晴,东北风4级,4,59%,26,45,0.0,1011,22,0,💨 北风警报：东北风 4级
