时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-7-13 16:24:00,南京,26,大雨,西南风4级,27,100%,20,225,7.0,998,2,98,
2026-7-13 18:37:00,南京,25,雾,东南风2级,28,100%,10,135,21.0,997,6,99,
2026-7-13 20:00:00,南京,26,雾,南风2级,29,100%,9,180,0.0,997,4,99,
2026-7-13 21:50:00,南京,26,小雨,东南风1级,30,100%,5,135,0.0,998,2,100,
2026-7-13 22:50:00,南京,26,小雨,南风2级,29,100%,10,180,1.0,998,4,95,
2026-7-13 23:50:00,南京,26,雾,南风2级,30,100%,7,180,1.0,999,5,91,
2026-7-14 02:44:00,南京,31,阴,西南风4级,33,81%,21,225,0.0,999,14,91,
2026-7-14 05:10:00,南京,33,阴,西南风4级,34,66%,23,225,0.0,999,19,91,
2026-7-14 07:56:00,南京,35,多云,西南风4级,37,63%,22,225,0.0,998,23,91,
2026-7-14 10:38:00,南京,34,阴,西南风3级,37,64%,12,225,0.0,998,21,10,
2026-7-14 12:00:00,南京,32,多云,西风2级,36,73%,9,270,0.0,998,18,10,
