时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-19 16:24:00,西安,-2,阴,西北风1级,-5,100%,3,333,0.0,989,16,100,
2026-1-19 17:18:00,西安,-2,阴,西北风1级,-6,100%,3,333,0.0,988,16,100,
2026-1-19 18:22:00,西安,-2,阴,北风2级,-5,100%,9,337,0.0,989,16,100,
2026-1-19 19:18:00,西安,-2,阴,西北风1级,-5,77%,2,316,0.0,988,16,95,
2026-1-19 20:18:00,西安,-2,阴,西风1级,-6,68%,4,267,0.0,988,16,91,
2026-1-19 21:18:00,西安,-2,阴,南风1级,-5,81%,3,165,0.0,987,16,91,
2026-1-19 22:18:00,西安,-2,阴,西南风1级,-5,84%,3,222,0.0,987,16,91,
2026-1-19 23:18:00,西安,-2,阴,南风1级,-6,53%,4,182,0.0,987,16,93,
2026-1-20 01:42:00,西安,-2,阴,东风1级,-8,34%,3,94,0.0,987,16,91,
2026-1-20 03:40:00,西安,-1,阴,东风2级,-5,36%,6,98,0.0,989,16,91,
2026-1-20 04:39:00,西安,-1,阴,东北风1级,-6,26%,3,49,0.0,988,16,10,
2026-1-20 05:22:00,西安,-1,阴,西风1级,-6,24%,2,273,0.0,988,16,10,
2026-1-20 06:32:00,西安,-1,阵雪,北风2级,-5,23%,7,339,0.0,986,16,91,
2026-1-20 07:24:00,西安,0,阵雪,北风1级,-4,24%,5,341,0.0,986,16,91,
2026-1-20 08:25:00,西安,0,阴,东风1级,-4,25%,3,70,0.0,985,16,91,
2026-1-20 09:25:00,西安,0,阴,西北风1级,-5,27%,3,325,0.0,986,16,100,
2026-1-20 10:22:00,西安,-1,阴,西风2级,-6,29%,10,272,0.0,987,16,100,
2026-1-20 11:18:00,西安,-1,阴,北风1级,-4,43%,4,9,0.0,987,16,91,
2026-1-20 12:48:00,西安,-1,阴,北风1级,-5,45%,3,347,0.0,987,16,91,
2026-1-20 13:42:00,西安,-1,阴,西风2级,-5,53%,7,273,0.0,988,16,91,
2026-1-20 14:22:00,西安,-1,阴,西风1级,-4,56%,4,288,0.0,989,16,95,
