时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-2 16:42:00,昆明,13,阴,西南风2级,12,86%,10,224,0.0,811,30,99,
2026-5-2 17:34:00,昆明,14,阴,西北风1级,13,86%,5,294,0.0,811,30,99,
2026-5-2 18:50:00,昆明,14,阴,西南风1级,13,87%,2,223,0.0,810,28,100,
2026-5-2 19:50:00,昆明,14,阴,西北风1级,14,88%,3,329,0.0,810,27,100,
2026-5-2 20:42:00,昆明,14,小雨,西风1级,13,90%,3,281,0.0,811,14,100,
2026-5-2 21:34:00,昆明,13,阴,西南风1级,13,92%,5,204,0.3,810,19,100,
2026-5-2 22:32:00,昆明,14,小雨,南风1级,14,94%,4,193,0.0,811,11,100,
2026-5-2 23:34:00,昆明,13,雨,西南风1级,13,94%,5,234,0.2,811,13,100,
2026-5-3 02:50:00,昆明,10,雨,东北风3级,7,91%,18,27,0.2,813,6,100,📉 红色降温预警：1小时骤降6℃
2026-5-3 06:02:00,昆明,9,小雨,东北风3级,5,88%,19,46,3.0,814,15,100,
2026-5-3 08:41:00,昆明,10,雨,北风2级,5,88%,11,11,0.1,813,11,100,
2026-5-3 10:02:00,昆明,9,雨,东北风3级,4,85%,15,22,0.3,813,9,100,
2026-5-3 11:15:00,昆明,9,雨,东北风3级,6,85%,19,51,0.9,814,16,99,
