时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-15 16:26:00,成都,4,阴,东北风1级,3,100%,2,45,0.0,963,16,91,
2025-12-15 17:17:00,成都,4,阴,东北风0级,3,100%,1,45,0.0,963,16,91,
2025-12-15 18:24:00,成都,5,阴,东风0级,4,100%,1,90,0.0,963,16,91,
2025-12-15 19:10:00,成都,4,阴,北风0级,3,100%,0,0,0.0,963,16,100,
2025-12-15 20:18:00,成都,4,阴,东北风1级,3,100%,3,45,0.0,963,16,100,
2025-12-15 21:10:00,成都,4,阴,北风0级,3,100%,0,0,0.0,963,16,100,
2025-12-15 22:18:00,成都,3,阴,东北风0级,2,100%,1,45,0.0,963,16,100,
2025-12-15 23:10:00,成都,4,阴,西南风1级,3,100%,3,225,0.0,963,16,99,
2025-12-16 01:33:00,成都,6,多云,北风2级,4,100%,9,0,0.0,965,16,98,
2025-12-16 03:16:00,成都,10,多云,东北风2级,8,62%,9,45,0.0,967,16,96,
2025-12-16 04:24:00,成都,12,多云,北风2级,9,53%,10,0,0.0,966,16,91,
2025-12-16 05:18:00,成都,13,多云,北风3级,10,48%,13,0,0.0,965,16,91,
2025-12-16 06:24:00,成都,14,多云,东风2级,12,45%,7,90,0.0,965,16,91,
2025-12-16 07:16:00,成都,14,多云,西南风2级,12,46%,6,225,0.0,964,16,91,
2025-12-16 08:25:00,成都,14,多云,西南风2级,12,49%,7,225,0.0,964,16,91,
