时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-15 16:24:00,深圳,14,多云,东北风1级,13,71%,4,45,0.0,1014,22,10,
2025-12-15 17:16:00,深圳,14,多云,北风1级,13,72%,4,0,0.0,1014,21,10,
2025-12-15 18:26:00,深圳,15,多云,东南风1级,15,72%,4,135,0.0,1013,20,10,
2025-12-15 19:10:00,深圳,15,多云,北风1级,15,74%,5,0,0.0,1013,19,10,
2025-12-15 20:16:00,深圳,16,多云,东北风3级,14,73%,13,45,0.0,1012,18,10,
2025-12-15 21:10:00,深圳,16,阴,东北风3级,14,71%,13,45,0.0,1012,17,10,
2025-12-15 22:16:00,深圳,16,多云,东北风3级,14,72%,13,45,0.0,1012,17,10,
2025-12-15 23:10:00,深圳,15,多云,北风1级,15,75%,4,0,0.0,1013,15,10,
2025-12-16 01:32:00,深圳,19,晴,东北风2级,18,60%,9,45,0.0,1014,15,10,
2025-12-16 03:16:00,深圳,21,晴,西北风1级,21,52%,4,315,0.0,1014,15,10,
2025-12-16 04:24:00,深圳,23,晴,南风1级,23,48%,5,180,0.0,1013,14,91,
2025-12-16 05:16:00,深圳,24,晴,东北风2级,23,48%,10,45,0.0,1012,18,91,
2025-12-16 06:24:00,深圳,24,晴,西南风1级,24,48%,5,225,0.0,1011,18,91,
2025-12-16 07:16:00,深圳,25,晴,西风1级,26,45%,3,270,0.0,1010,19,91,
2025-12-16 08:25:00,深圳,24,晴,西风1级,25,47%,3,270,0.0,1010,23,10,
2025-12-16 09:16:00,深圳,22,多云,南风2级,22,63%,7,180,0.0,1010,9,5,🟧 橙色降温提示：1小时降温3℃
2025-12-16 10:17:00,深圳,19,晴,南风0级,20,69%,1,180,0.0,1011,8,3,
2025-12-16 11:16:00,深圳,19,多云,东风1级,20,70%,2,90,0.0,1012,8,10,
2025-12-16 12:40:00,深圳,19,雾,北风1级,19,72%,4,0,0.0,1012,7,91,
2025-12-16 13:34:00,深圳,18,雾,东北风1级,18,74%,4,45,0.0,1012,6,91,
2025-12-16 14:16:00,深圳,18,雾,东北风1级,18,77%,5,45,0.0,1013,8,91,
2025-12-16 15:16:00,深圳,17,雾,东北风1级,17,78%,3,45,0.0,1013,11,10,
