时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-24 16:02:00,南京,10,雾,北风0级,9,100%,1,356,0.0,1012,2,98,
2026-3-24 17:50:00,南京,10,雾,西北风1级,9,100%,4,320,0.0,1012,2,98,
2026-3-24 19:01:00,南京,10,雾,西北风1级,9,100%,3,326,0.0,1012,2,99,
2026-3-24 20:34:00,南京,9,雾,西北风1级,8,100%,5,293,0.0,1012,2,10,
2026-3-24 21:33:00,南京,9,雾,西南风1级,8,100%,2,235,0.0,1012,1,0,
2026-3-24 22:26:00,南京,8,雾,北风0级,7,100%,1,343,0.0,1013,1,0,
2026-3-24 23:26:00,南京,8,雾,东南风1级,7,100%,5,137,0.0,1013,1,1,
2026-3-25 02:02:00,南京,14,雾,东南风1级,12,73%,3,135,0.0,1014,3,10,
2026-3-25 04:50:00,南京,17,晴,南风2级,13,59%,7,184,0.0,1014,4,10,
2026-3-25 05:58:00,南京,19,晴,南风2级,16,50%,7,184,0.0,1013,5,10,
2026-3-25 07:50:00,南京,19,多云,南风2级,15,48%,6,159,0.0,1012,5,92,
2026-3-25 08:50:00,南京,18,阴,南风2级,15,51%,10,200,0.0,1012,5,92,
2026-3-25 09:50:00,南京,18,多云,南风2级,15,54%,8,170,0.0,1012,5,91,
