时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-24 16:02:00,厦门,18,雾,东北风2级,18,86%,11,64,0.0,997,5,2,
2026-3-24 17:40:00,厦门,18,晴,无持续风向0级,18,98%,1,-1,0.0,997,10,3,
2026-3-24 19:01:00,厦门,17,雾,东北风1级,17,91%,5,61,0.0,996,3,4,
2026-3-24 20:34:00,厦门,17,雾,东北风1级,18,91%,5,64,0.0,996,3,3,
2026-3-24 21:33:00,厦门,17,雾,西风1级,18,91%,3,274,0.0,996,4,2,
2026-3-24 22:26:00,厦门,17,雾,南风1级,18,92%,3,194,0.0,997,3,3,
2026-3-24 23:26:00,厦门,18,雾,西风1级,19,91%,5,256,0.0,997,4,4,
2026-3-25 02:02:00,厦门,23,雾,西风1级,24,71%,5,276,0.0,998,6,5,
2026-3-25 04:50:00,厦门,27,多云,南风2级,27,58%,11,182,0.0,998,9,8,
2026-3-25 05:58:00,厦门,27,多云,东南风2级,25,56%,8,125,0.0,997,10,10,
