时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-24 16:02:00,昆明,16,多云,南风3级,12,57%,17,159,0.0,810,19,91,🟧 橙色降温提示：1小时降温3℃
2026-3-24 17:50:00,昆明,14,多云,南风2级,15,65%,6,184,0.0,811,17,91,
2026-3-24 19:02:00,昆明,13,晴,西风2级,12,75%,10,268,0.0,810,14,91,🟧 橙色降温提示：1小时降温3℃
2026-3-24 20:34:00,昆明,10,多云,西风1级,9,86%,2,261,0.0,809,12,10,🟧 橙色降温提示：1小时降温3℃
2026-3-24 21:34:00,昆明,10,多云,西北风1级,9,90%,4,311,0.0,809,10,1,
2026-3-24 22:26:00,昆明,10,雾,东北风1级,10,91%,3,35,0.0,809,8,10,
2026-3-24 23:26:00,昆明,11,多云,东北风1级,10,88%,3,46,0.0,810,11,10,
2026-3-25 02:01:00,昆明,14,阴,西南风2级,14,69%,7,205,0.0,811,7,10,
2026-3-25 04:50:00,昆明,20,多云,西南风3级,18,44%,13,203,0.0,811,11,10,
2026-3-25 05:58:00,昆明,21,阴,西南风3级,19,38%,14,228,0.0,810,18,10,
2026-3-25 07:50:00,昆明,22,多云,西南风4级,17,30%,28,238,0.0,809,25,10,
2026-3-25 08:50:00,昆明,21,多云,西南风3级,19,34%,13,234,0.0,808,26,10,
2026-3-25 09:50:00,昆明,21,多云,西南风3级,18,35%,14,226,0.0,808,20,10,
2026-3-25 10:40:00,昆明,20,多云,西南风3级,18,40%,12,207,0.0,808,24,10,
2026-3-25 11:34:00,昆明,19,多云,西南风3级,16,39%,19,214,0.0,808,27,10,
2026-3-25 13:02:00,昆明,17,晴,西南风2级,13,45%,10,227,0.0,809,28,3,🟧 橙色降温提示：1小时降温3℃
2026-3-25 14:50:00,昆明,15,晴,南风2级,13,54%,10,194,0.0,810,22,1,
