时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-7-20 17:58:00,昆明,17,晴,东北风1级,17,82%,4,45,0.0,810,22,3,
2026-7-20 20:10:00,昆明,16,晴,西风1级,16,87%,4,270,0.0,809,23,1,
2026-7-20 21:50:00,昆明,15,晴,西北风1级,15,92%,4,315,0.0,809,20,0,
2026-7-20 23:00:00,昆明,15,晴,西北风1级,15,92%,4,315,0.0,809,19,0,
2026-7-21 02:36:00,昆明,23,晴,西北风2级,23,62%,8,315,0.0,810,17,10,
2026-7-21 05:44:00,昆明,26,多云,西南风4级,24,58%,21,225,0.0,809,30,10,
2026-7-21 08:10:00,昆明,23,多云,西南风3级,22,59%,12,225,0.0,807,30,10,
2026-7-21 11:02:00,昆明,22,多云,西南风3级,20,64%,19,225,0.0,808,30,10,
2026-7-21 13:38:00,昆明,20,多云,西南风3级,19,72%,15,225,0.0,809,29,91,
2026-7-21 15:38:00,昆明,18,多云,西北风1级,19,84%,5,315,0.0,810,22,91,
