时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-28 16:28:00,西安,13,阴,北风0级,12,64%,1,8,0.0,966,16,97,
2026-3-28 17:24:00,西安,12,阴,北风0级,11,71%,1,14,0.0,966,16,99,
2026-3-28 18:32:00,西安,12,阴,北风0级,11,74%,1,21,0.0,966,16,100,
2026-3-28 19:28:00,西安,12,阴,西风1级,11,74%,2,260,0.0,965,16,100,
2026-3-28 20:28:00,西安,11,阴,西风1级,10,76%,4,272,0.0,965,16,100,
2026-3-28 21:28:00,西安,12,阴,东北风1级,10,71%,4,62,0.0,965,16,100,
2026-3-28 22:28:00,西安,12,阴,北风0级,10,70%,1,21,0.0,965,16,100,
2026-3-28 23:23:00,西安,12,阴,西南风1级,11,71%,5,242,0.0,966,16,100,
2026-3-29 02:28:00,西安,16,阴,东南风1级,12,55%,4,122,0.0,966,16,100,
2026-3-29 05:02:00,西安,17,阴,北风1级,14,55%,5,354,0.0,965,16,100,
2026-3-29 07:02:00,西安,18,阴,东北风1级,16,47%,4,29,0.0,963,16,100,
2026-3-29 08:34:00,西安,18,阴,东风1级,16,47%,5,87,0.0,961,16,100,
2026-3-29 09:35:00,西安,18,阴,西风1级,16,48%,4,259,0.0,961,16,100,
