时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-13 16:32:00,厦门,11,晴,东风2级,5,33%,8,104,0.0,1009,28,1,
2026-3-13 17:26:00,厦门,10,晴,东北风2级,5,34%,10,49,0.0,1009,29,1,
2026-3-13 18:32:00,厦门,11,晴,东风3级,5,31%,19,104,0.0,1009,29,2,
2026-3-13 19:24:00,厦门,11,晴,东北风2级,8,31%,6,50,0.0,1009,29,2,
2026-3-13 20:32:00,厦门,11,晴,东北风3级,4,39%,15,46,0.0,1009,29,2,🟧 橙色降温提示：1小时降温4℃
2026-3-13 21:24:00,厦门,11,晴,东北风3级,5,42%,14,48,0.0,1009,27,2,
2026-3-13 22:26:00,厦门,11,晴,东北风3级,5,46%,13,27,0.0,1009,23,91,
2026-3-13 23:24:00,厦门,11,多云,北风4级,5,50%,27,17,0.0,1010,22,91,💨 北风警报：北风 4级
2026-3-14 02:02:00,厦门,16,多云,北风3级,10,51%,12,17,0.0,1011,25,0,
2026-3-14 04:30:00,厦门,19,晴,东北风2级,15,44%,9,28,0.0,1009,30,0,
2026-3-14 05:42:00,厦门,20,晴,北风2级,17,42%,6,0,0.0,1008,30,0,
2026-3-14 06:40:00,厦门,19,晴,东风3级,14,42%,15,90,0.0,1007,24,0,🟧 橙色降温提示：1小时降温3℃
2026-3-14 07:26:00,厦门,19,晴,东南风2级,15,46%,9,137,0.0,1006,19,0,
2026-3-14 08:32:00,厦门,18,晴,东南风3级,13,52%,19,138,0.0,1006,23,0,
2026-3-14 09:24:00,厦门,16,晴,东南风3级,15,58%,12,117,0.0,1006,25,0,
