时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-20 16:32:00,西安,9,晴,北风0级,7,23%,1,337,0.0,972,16,91,
2026-3-20 17:28:00,西安,10,多云,西北风1级,7,20%,2,324,0.0,971,16,91,
2026-3-20 18:42:00,西安,9,多云,南风1级,6,20%,4,160,0.0,971,16,91,
2026-3-20 19:32:00,西安,9,多云,西南风1级,6,23%,5,222,0.0,970,16,91,
2026-3-20 20:18:00,西安,8,多云,北风0级,6,28%,1,346,0.0,970,16,91,
2026-3-20 21:28:00,西安,8,阴,西南风1级,5,24%,4,224,0.0,969,16,91,
2026-3-20 22:14:00,西安,7,阴,西风1级,5,30%,2,276,0.0,969,16,91,
2026-3-20 23:22:00,西安,8,多云,西南风1级,5,26%,5,231,0.0,969,16,10,
2026-3-21 01:58:00,西安,12,多云,西南风1级,8,18%,5,208,0.0,970,16,10,
2026-3-21 04:14:00,西安,15,多云,北风2级,10,12%,8,20,0.0,968,16,10,
2026-3-21 05:33:00,西安,16,阴,北风1级,12,10%,2,346,0.0,968,16,10,
2026-3-21 06:33:00,西安,16,阴,东北风1级,13,11%,2,47,0.0,968,16,91,
2026-3-21 07:28:00,西安,16,阴,北风1级,13,11%,2,353,0.0,968,16,91,
2026-3-21 08:28:00,西安,16,阴,东风1级,13,11%,2,94,0.0,968,16,91,
2026-3-21 09:28:00,西安,16,阴,西南风1级,13,12%,5,206,0.0,968,16,93,
