时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-20 16:32:00,沈阳,-5,多云,北风1级,-8,60%,4,344,0.0,1016,13,5,
2026-3-20 17:28:00,沈阳,-5,多云,北风0级,-8,64%,1,20,0.0,1016,12,7,
2026-3-20 18:42:00,沈阳,-6,多云,东风1级,-9,67%,3,102,0.0,1015,14,9,
2026-3-20 19:32:00,沈阳,-6,多云,东南风1级,-9,68%,5,148,0.0,1014,14,10,
2026-3-20 20:25:00,沈阳,-6,多云,北风0级,-9,71%,1,348,0.0,1014,14,10,
2026-3-20 21:26:00,沈阳,-7,晴,东风1级,-10,73%,2,93,0.0,1014,13,10,
2026-3-20 22:10:00,沈阳,-7,多云,东北风1级,-10,73%,2,22,0.0,1013,17,10,
2026-3-20 23:26:00,沈阳,-1,晴,东北风1级,-4,65%,4,61,0.0,1013,15,10,
2026-3-21 01:56:00,沈阳,11,晴,南风2级,7,24%,7,173,0.0,1012,17,4,
2026-3-21 04:10:00,沈阳,14,晴,南风3级,7,25%,19,200,0.0,1010,24,10,
2026-3-21 05:34:00,沈阳,15,多云,南风3级,11,27%,16,173,0.0,1009,16,10,
2026-3-21 06:32:00,沈阳,15,多云,西南风4级,10,28%,20,206,0.0,1008,21,10,
2026-3-21 07:26:00,沈阳,14,阴,南风3级,12,29%,12,193,0.0,1008,19,10,
2026-3-21 08:26:00,沈阳,14,阴,西南风3级,7,31%,13,229,0.0,1008,19,10,📉 红色降温预警：1小时骤降5℃
2026-3-21 09:26:00,沈阳,13,多云,南风3级,9,35%,18,174,0.0,1008,20,91,
2026-3-21 10:10:00,沈阳,12,阴,南风3级,8,36%,19,192,0.0,1008,21,91,
2026-3-21 11:10:00,沈阳,12,多云,南风3级,6,39%,14,177,0.0,1008,19,91,
2026-3-21 12:40:00,沈阳,10,阴,南风2级,8,43%,11,163,0.0,1009,22,91,
2026-3-21 13:26:00,沈阳,9,阴,南风2级,3,47%,8,158,0.0,1009,21,91,📉 红色降温预警：1小时骤降5℃
