时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-20 16:32:00,北京,5,多云,东风2级,1,36%,11,109,0.0,1018,21,10,
2026-3-20 17:28:00,北京,4,晴,东风2级,0,40%,7,103,0.0,1018,19,10,
2026-3-20 18:40:00,北京,3,晴,北风1级,0,47%,2,353,0.0,1017,13,0,
2026-3-20 19:32:00,北京,3,晴,北风1级,0,50%,5,10,0.0,1017,18,2,
2026-3-20 20:24:00,北京,3,晴,东北风1级,0,51%,2,50,0.0,1016,16,4,
2026-3-20 21:26:00,北京,3,晴,东北风1级,0,51%,4,29,0.0,1016,16,5,
2026-3-20 22:08:00,北京,3,晴,东北风1级,0,51%,3,63,0.0,1016,14,10,
2026-3-20 23:24:00,北京,3,晴,东北风1级,0,46%,2,33,0.0,1016,14,91,
2026-3-21 01:56:00,北京,8,晴,东北风2级,4,31%,7,56,0.0,1016,13,91,
2026-3-21 04:08:00,北京,11,晴,南风1级,7,29%,5,161,0.0,1013,11,91,
2026-3-21 05:32:00,北京,13,阴,西南风2级,9,32%,6,214,0.0,1012,10,91,
2026-3-21 06:32:00,北京,14,阴,南风2级,9,35%,11,197,0.0,1011,8,100,
2026-3-21 07:26:00,北京,14,阴,南风3级,9,37%,18,199,0.0,1010,7,99,
2026-3-21 08:26:00,北京,14,霾,西南风2级,11,38%,11,225,0.0,1009,7,99,
