时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-7-25 16:52:00,昆明,17,阴,北风2级,17,92%,9,0,0.0,810,21,92,
2026-7-25 17:50:00,昆明,18,阴,北风2级,18,89%,11,0,0.0,810,25,96,
2026-7-25 19:10:00,昆明,17,大雨,南风2级,17,97%,11,180,0.0,810,2,98,
2026-7-25 20:44:00,昆明,16,阴,东北风2级,16,98%,9,45,10.0,810,30,97,
2026-7-25 21:50:00,昆明,17,阴,东北风2级,17,98%,8,45,0.0,810,22,95,
2026-7-25 22:50:00,昆明,17,阴,东北风2级,17,97%,7,45,0.0,810,20,96,
2026-7-25 23:58:00,昆明,17,阴,东北风2级,17,96%,8,45,0.0,810,28,96,
2026-7-26 04:10:00,昆明,22,阴,西南风1级,23,68%,4,225,0.0,810,25,100,
2026-7-26 07:28:00,昆明,19,阵雨,西南风2级,20,90%,7,225,0.0,809,12,78,🟧 橙色降温提示：1小时降温3℃
2026-7-26 09:50:00,昆明,21,阴,北风1级,22,78%,5,0,0.0,808,26,91,
2026-7-26 11:15:00,昆明,21,阴,南风2级,21,78%,10,180,0.0,807,30,91,
