时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-27 16:14:00,西安,3,晴,西北风1级,1,47%,3,315,0.0,973,16,0,
2025-12-27 17:12:00,西安,2,晴,西北风1级,0,53%,2,315,0.0,973,16,0,
2025-12-27 18:25:00,西安,1,晴,北风0级,-1,63%,1,0,0.0,973,16,0,
2025-12-27 19:10:00,西安,1,晴,西风1级,-2,66%,4,270,0.0,973,16,6,
2025-12-27 20:12:00,西安,0,晴,西南风1级,-2,76%,3,225,0.0,972,16,10,
2025-12-27 21:08:00,西安,1,晴,西南风1级,-1,89%,5,225,0.0,972,16,10,
2025-12-27 22:08:00,西安,1,晴,北风2级,-2,71%,8,0,0.0,971,16,10,
2025-12-27 23:14:00,西安,1,晴,西北风1级,-2,69%,5,315,0.0,971,16,10,
2025-12-28 01:48:00,西安,3,晴,西北风2级,0,56%,6,315,0.0,973,16,10,
2025-12-28 03:42:00,西安,7,晴,南风2级,3,33%,10,180,0.0,974,16,1,
2025-12-28 04:41:00,西安,7,晴,西北风3级,3,28%,12,315,0.0,973,16,0,
2025-12-28 05:12:00,西安,8,晴,西风2级,5,29%,8,270,0.0,972,16,0,
2025-12-28 06:25:00,西安,10,晴,西南风3级,6,20%,12,225,0.0,971,16,0,
2025-12-28 07:09:00,西安,10,晴,西南风3级,6,19%,12,225,0.0,970,16,0,
2025-12-28 08:22:00,西安,10,晴,北风2级,7,19%,7,0,0.0,971,16,0,
2025-12-28 09:11:00,西安,9,晴,北风2级,6,23%,9,0,0.0,971,16,0,
2025-12-28 10:12:00,西安,6,晴,北风0级,4,33%,1,0,0.0,971,16,0,
