时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-27 16:16:00,深圳,13,雾,北风1级,12,82%,5,0,0.0,1013,7,3,
2025-12-27 17:10:00,深圳,13,雾,东北风1级,12,80%,5,45,0.0,1013,8,6,
2025-12-27 18:25:00,深圳,14,雾,北风0级,14,79%,0,0,0.0,1013,8,9,
2025-12-27 19:08:00,深圳,13,雾,北风1级,13,82%,3,0,0.0,1012,8,7,
2025-12-27 20:17:00,深圳,13,雾,北风2级,12,87%,7,0,0.0,1012,5,5,
2025-12-27 21:10:00,深圳,13,雾,北风0级,13,87%,0,0,0.0,1012,7,3,
2025-12-27 22:10:00,深圳,13,雾,东风1级,13,88%,5,90,0.0,1012,7,2,
2025-12-27 23:16:00,深圳,13,雾,东北风1级,13,87%,4,45,0.0,1013,8,1,
2025-12-28 01:49:00,深圳,18,晴,北风1级,18,69%,5,0,0.0,1014,11,0,
2025-12-28 03:40:00,深圳,20,晴,南风2级,19,57%,8,180,0.0,1014,18,0,
2025-12-28 04:40:00,深圳,21,多云,西北风2级,21,57%,7,315,0.0,1012,16,0,
