时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-5 18:00:00,厦门,15,雾,东南风2级,15,91%,6,113,0.0,1001,8,10,
2026-3-5 19:48:00,厦门,15,雾,东南风1级,15,91%,2,152,0.0,1001,10,10,
2026-3-5 20:33:00,厦门,15,雾,北风1级,14,93%,4,349,0.0,1001,5,10,
2026-3-5 21:32:00,厦门,15,雾,北风2级,14,94%,6,342,0.0,1001,4,91,
2026-3-5 22:24:00,厦门,15,雾,东北风2级,14,93%,7,43,0.0,1001,6,10,
2026-3-5 23:40:00,厦门,16,多云,东南风2级,15,83%,6,141,0.0,1002,21,10,
2026-3-6 02:01:00,厦门,18,阴,东北风2级,15,66%,9,44,0.0,1003,25,10,
2026-3-6 04:32:00,厦门,19,阴,东风2级,16,72%,7,86,0.0,1002,17,10,
2026-3-6 05:40:00,厦门,19,阴,东风3级,14,70%,16,92,0.0,1002,15,10,
2026-3-6 06:48:00,厦门,19,多云,东风3级,15,69%,13,98,0.0,1001,17,10,
2026-3-6 07:32:00,厦门,19,阴,东风2级,15,67%,11,83,0.0,1001,16,10,
2026-3-6 08:32:00,厦门,18,阴,东南风3级,14,71%,19,128,0.0,1001,15,10,
2026-3-6 09:34:00,厦门,16,阴,东风3级,12,74%,14,84,0.0,1002,11,10,
2026-3-6 10:32:00,厦门,15,雾,东风3级,14,77%,17,109,0.0,1002,7,91,
