时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-28 16:34:00,重庆,10,雾,西北风1级,8,76%,3,316,0.0,987,8,100,
2026-1-28 17:24:00,重庆,10,雾,西北风1级,9,77%,5,295,0.0,986,7,100,
2026-1-28 18:32:00,重庆,10,雾,西北风1级,9,77%,4,320,0.0,985,8,100,
2026-1-28 19:24:00,重庆,9,雾,西北风1级,8,80%,3,332,0.0,984,7,100,
2026-1-28 20:24:00,重庆,9,雾,西北风1级,8,83%,4,298,0.0,983,6,100,
2026-1-28 21:24:00,重庆,9,雾,西风1级,8,81%,5,282,0.0,983,7,100,
2026-1-28 22:24:00,重庆,9,雾,西北风1级,8,82%,4,309,0.0,982,7,100,
2026-1-28 23:22:00,重庆,9,雾,西风1级,7,84%,2,270,0.0,982,6,100,
2026-1-29 02:01:00,重庆,10,雾,西风1级,8,81%,2,286,0.0,983,9,100,
2026-1-29 04:18:00,重庆,11,雾,北风1级,9,75%,3,10,0.0,983,9,98,
2026-1-29 05:40:00,重庆,11,雾,西风2级,9,75%,7,268,0.0,982,10,98,
2026-1-29 06:40:00,重庆,11,阴,北风2级,8,74%,7,1,0.0,982,11,97,
2026-1-29 07:32:00,重庆,11,阴,西风2级,8,74%,7,265,0.0,982,11,98,
