时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-28 16:32:00,哈尔滨,-23,晴,西北风2级,-28,74%,9,316,0.0,1017,12,10,🥶 红色极寒警报：体感低至 -28℃
2026-1-28 17:24:00,哈尔滨,-23,晴,西北风1级,-28,75%,2,299,0.0,1017,10,10,🥶 红色极寒警报：体感低至 -28℃
2026-1-28 18:32:00,哈尔滨,-24,晴,西北风2级,-30,74%,11,323,0.0,1017,16,10,🥶 红色极寒警报：体感低至 -30℃
2026-1-28 19:24:00,哈尔滨,-24,晴,西风2级,-30,71%,6,266,0.0,1017,21,8,🥶 红色极寒警报：体感低至 -30℃
2026-1-28 20:24:00,哈尔滨,-24,晴,西北风2级,-30,72%,10,331,0.0,1017,21,5,🥶 红色极寒警报：体感低至 -30℃
2026-1-28 21:24:00,哈尔滨,-25,晴,西北风2级,-31,72%,10,312,0.0,1017,16,2,🥶 红色极寒警报：体感低至 -31℃
2026-1-28 22:24:00,哈尔滨,-25,晴,西北风2级,-31,73%,9,301,0.0,1017,17,91,🥶 红色极寒警报：体感低至 -31℃
2026-1-28 23:22:00,哈尔滨,-25,晴,西北风2级,-31,73%,8,318,0.0,1017,14,91,🥶 红色极寒警报：体感低至 -31℃
2026-1-29 02:01:00,哈尔滨,-19,多云,西北风2级,-26,59%,8,294,0.0,1017,10,91,🥶 红色极寒警报：体感低至 -26℃
2026-1-29 04:17:00,哈尔滨,-16,多云,西北风2级,-22,49%,11,316,0.0,1017,20,10,🥶 红色极寒警报：体感低至 -22℃
2026-1-29 05:40:00,哈尔滨,-15,多云,西风3级,-22,48%,15,266,0.0,1017,20,91,🥶 红色极寒警报：体感低至 -22℃
2026-1-29 06:40:00,哈尔滨,-15,多云,西北风3级,-22,48%,13,312,0.0,1017,24,10,🥶 红色极寒警报：体感低至 -22℃
2026-1-29 07:32:00,哈尔滨,-16,多云,西北风2级,-19,49%,8,316,0.0,1017,28,10,❄️ 橙色寒冷提示：体感低至 -19℃
2026-1-29 08:33:00,哈尔滨,-17,多云,西北风2级,-24,56%,10,336,0.0,1018,29,10,🥶 红色极寒警报：体感低至 -24℃;📉 红色降温预警：1小时骤降5℃
2026-1-29 09:31:00,哈尔滨,-18,多云,西北风2级,-23,59%,7,335,0.0,1018,20,10,🥶 红色极寒警报：体感低至 -23℃
