时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-7-21 17:02:00,昆明,17,多云,西南风2级,17,89%,6,225,0.0,810,19,91,
2026-7-21 19:10:00,昆明,17,多云,西南风1级,18,89%,2,225,0.0,810,18,91,
2026-7-21 21:00:00,昆明,17,多云,西风2级,17,88%,10,270,0.0,809,14,91,
2026-7-21 22:50:00,昆明,17,多云,西南风3级,16,89%,16,225,0.0,809,11,10,
2026-7-21 23:50:00,昆明,18,雾,西南风3级,17,89%,13,225,0.0,810,9,1,
2026-7-22 03:02:00,昆明,23,多云,南风3级,23,69%,14,180,0.0,810,13,10,
2026-7-22 06:08:00,昆明,28,多云,南风3级,28,53%,16,180,0.0,808,22,91,
2026-7-22 09:10:00,昆明,28,阴,东北风4级,25,43%,28,45,0.0,806,26,91,🟧 橙色降温提示：1小时降温3℃;💨 北风警报：东北风 4级
2026-7-22 11:44:00,昆明,19,小雨,东南风3级,18,94%,15,135,0.0,808,19,76,📉 红色降温预警：1小时骤降7℃
2026-7-22 13:44:00,昆明,18,阴,西风2级,19,93%,7,270,0.0,809,24,91,
