时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-7 16:50:00,昆明,20,阴,西南风3级,16,43%,13,210,0.0,810,20,8,
2026-4-7 17:58:00,昆明,19,阴,西南风1级,16,47%,5,205,0.0,809,19,5,
2026-4-7 19:50:00,昆明,17,多云,西南风1级,14,52%,5,217,0.0,808,17,1,
2026-4-7 20:49:00,昆明,17,多云,西南风1级,15,57%,3,242,0.0,808,16,0,
2026-4-7 21:34:00,昆明,16,多云,西南风1级,14,55%,3,242,0.0,808,19,0,
2026-4-7 22:34:00,昆明,16,多云,西南风2级,14,54%,11,244,0.0,809,16,0,
2026-4-7 23:34:00,昆明,15,多云,西南风1级,13,56%,5,226,0.0,809,12,91,
2026-4-8 02:26:00,昆明,20,多云,西南风2级,15,42%,10,234,0.0,810,16,6,
2026-4-8 05:02:00,昆明,23,多云,西南风3级,20,28%,18,216,0.0,810,29,91,
2026-4-8 07:02:00,昆明,25,多云,西南风4级,15,26%,25,225,0.0,808,30,91,📉 红色降温预警：1小时骤降5℃
2026-4-8 08:58:00,昆明,22,阴,西南风3级,19,30%,19,220,0.0,806,25,91,
