时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-26 16:32:00,厦门,16,雾,东南风1级,16,87%,3,130,0.0,1003,7,91,
2026-1-26 17:26:00,厦门,16,雾,东北风1级,16,88%,3,65,0.0,1003,7,91,
2026-1-26 18:33:00,厦门,16,雾,东风2级,16,90%,6,95,0.0,1003,4,91,
2026-1-26 19:18:00,厦门,16,雾,北风1级,16,92%,2,343,0.0,1002,2,91,
2026-1-26 20:25:00,厦门,15,雾,东北风2级,15,93%,11,33,0.0,1002,3,10,
2026-1-26 21:16:00,厦门,15,雾,东风2级,13,94%,7,72,0.0,1003,2,4,
2026-1-26 22:18:00,厦门,15,雾,东南风2级,12,95%,9,148,0.0,1004,1,91,
2026-1-26 23:16:00,厦门,15,雾,东风3级,12,93%,15,105,0.0,1004,3,91,
2026-1-27 01:50:00,厦门,16,雾,东风3级,12,81%,18,103,0.0,1006,7,94,
2026-1-27 03:41:00,厦门,16,阴,东风2级,13,82%,10,88,0.0,1006,11,98,
2026-1-27 04:40:00,厦门,15,雾,东风2级,12,82%,10,95,0.0,1005,9,91,
2026-1-27 05:26:00,厦门,15,雾,东风2级,13,80%,10,107,0.0,1005,11,91,
2026-1-27 06:34:00,厦门,15,阴,东风2级,12,77%,9,109,0.0,1004,14,91,
2026-1-27 07:24:00,厦门,15,阴,东风3级,11,75%,14,85,0.0,1004,17,91,
2026-1-27 08:26:00,厦门,15,阴,东风3级,11,74%,12,95,0.0,1004,18,91,
2026-1-27 09:26:00,厦门,14,多云,东风3级,9,74%,15,104,0.0,1005,18,91,
2026-1-27 10:26:00,厦门,14,阴,东风3级,10,76%,16,89,0.0,1005,16,91,
2026-1-27 11:16:00,厦门,13,阴,东风3级,9,77%,16,82,0.0,1006,16,91,
2026-1-27 12:50:00,厦门,13,阴,东风2级,10,75%,9,75,0.0,1006,20,91,
