时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-3 01:32:00,广州,19,多云,北风3级,17,60%,16,0,0.0,1014,30,99,
2025-12-3 03:09:00,广州,21,晴,北风4级,17,50%,23,0,0.0,1015,30,97,💨 北风警报：北风 4级
2025-12-3 04:22:00,广州,21,小雨,北风4级,17,50%,25,0,0.0,1015,30,97,💨 北风警报：北风 4级
2025-12-3 05:10:00,广州,22,晴,东风3级,20,47%,17,90,0.0,1013,30,98,
2025-12-3 06:24:00,广州,23,晴,北风4级,20,47%,21,0,0.0,1012,30,98,💨 北风警报：北风 4级
2025-12-3 07:16:00,广州,23,晴,北风3级,21,47%,14,0,0.0,1011,30,91,
2025-12-3 08:24:00,广州,21,晴,北风4级,18,50%,21,0,0.0,1011,30,91,🟧 橙色降温提示：1小时降温3℃;💨 北风警报：北风 4级
2025-12-3 09:16:00,广州,20,晴,北风4级,17,53%,21,0,0.0,1012,30,91,💨 北风警报：北风 4级
2025-12-3 10:17:00,广州,18,晴,北风3级,16,63%,12,0,0.0,1012,30,10,
2025-12-3 11:08:00,广州,17,晴,北风2级,16,65%,10,0,0.0,1012,30,1,
2025-12-3 12:40:00,广州,17,晴,北风2级,16,61%,10,0,0.0,1013,30,0,
