时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-12 16:18:00,成都,10,阴,北风3级,7,40%,12,0,0.0,971,3,100,
2025-12-12 17:10:00,成都,10,阴,北风2级,7,40%,10,0,0.0,971,3,99,
2025-12-12 18:26:00,成都,10,阴,西北风3级,6,38%,16,315,0.0,972,3,99,
2025-12-12 19:10:00,成都,10,阴,北风2级,7,36%,11,0,0.0,973,3,91,
2025-12-12 20:17:00,成都,8,阴,北风3级,4,36%,12,0,0.0,973,3,91,🟧 橙色降温提示：1小时降温3℃
2025-12-12 21:16:00,成都,8,阴,北风3级,3,37%,17,0,0.0,973,3,91,
2025-12-12 22:18:00,成都,7,阴,东北风3级,3,41%,12,45,0.0,974,3,91,
2025-12-12 23:16:00,成都,7,阴,北风3级,3,39%,12,0,0.0,975,3,91,
2025-12-13 01:34:00,成都,7,阴,东北风3级,3,39%,12,45,0.0,976,3,91,
2025-12-13 03:10:00,成都,8,阴,东北风2级,5,32%,8,45,0.0,977,3,1,
2025-12-13 04:18:00,成都,8,阴,北风2级,4,31%,10,0,0.0,976,3,1,
2025-12-13 05:16:00,成都,9,阴,东北风3级,5,33%,12,45,0.0,974,3,0,
2025-12-13 06:26:00,成都,9,阴,东北风2级,6,31%,10,45,0.0,972,3,0,
2025-12-13 07:18:00,成都,9,阴,北风2级,6,30%,9,0,0.0,971,3,1,
2025-12-13 08:18:00,成都,9,阴,东北风2级,6,34%,10,45,0.0,971,3,3,
2025-12-13 09:17:00,成都,8,阴,北风2级,5,33%,7,0,0.0,970,3,4,
2025-12-13 10:18:00,成都,8,阴,北风2级,5,36%,8,0,0.0,971,3,91,
2025-12-13 11:10:00,成都,8,阴,东北风1级,5,36%,5,45,0.0,971,3,91,
2025-12-13 12:33:00,成都,7,阴,东北风2级,4,38%,7,45,0.0,971,3,91,
2025-12-13 13:17:00,成都,7,阴,北风2级,4,40%,7,0,0.0,971,3,91,
