时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-16 16:12:00,厦门,27,阴,北风2级,31,90%,7,0,0.0,987,16,91,
2026-8-16 17:02:00,厦门,27,雾,北风2级,31,93%,7,0,0.0,987,9,91,
2026-8-16 18:24:00,厦门,26,雾,西南风2级,29,95%,10,225,0.0,987,5,94,
2026-8-16 19:00:00,厦门,26,雾,西南风2级,29,96%,10,225,0.0,987,4,94,
2026-8-16 20:10:00,厦门,26,雾,北风1级,30,95%,3,0,0.0,987,5,91,
2026-8-16 21:10:00,厦门,26,多云,东北风2级,29,93%,8,45,0.0,988,12,91,
2026-8-16 22:10:00,厦门,26,多云,东北风2级,29,93%,9,45,0.0,988,11,91,
2026-8-16 23:00:00,厦门,26,多云,东北风2级,29,91%,10,45,0.0,988,13,91,
2026-8-17 01:02:00,厦门,28,多云,东北风3级,29,82%,18,45,0.0,989,18,91,
2026-8-17 02:50:00,厦门,30,阴,东风3级,32,77%,19,90,0.0,989,22,91,
2026-8-17 03:50:00,厦门,31,阴,东北风3级,33,76%,18,45,0.0,989,22,91,
2026-8-17 04:34:00,厦门,30,阴,东风4级,31,77%,22,90,0.0,989,15,91,
2026-8-17 05:30:00,厦门,31,多云,东南风4级,32,74%,25,135,0.0,988,30,91,
2026-8-17 06:50:00,厦门,31,多云,东风4级,31,74%,27,90,0.0,987,30,91,
2026-8-17 07:42:00,厦门,30,多云,东南风5级,30,75%,29,135,0.0,987,30,94,
2026-8-17 08:39:00,厦门,30,多云,东风5级,28,73%,38,90,0.0,987,30,94,
2026-8-17 09:36:00,厦门,29,多云,东南风5级,28,76%,32,135,0.0,987,30,94,
2026-8-17 10:28:00,厦门,29,阴,东风5级,28,78%,31,90,0.0,988,30,10,
2026-8-17 11:12:00,厦门,28,阴,东风4级,28,82%,24,90,0.0,988,30,10,
2026-8-17 12:38:00,厦门,28,阴,东风5级,27,88%,36,90,0.0,989,24,91,
