时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-23 15:56:00,北京,11,阴,南风2级,6,39%,8,199,0.0,1015,7,100,
2026-3-23 17:40:00,北京,10,阴,东南风2级,7,49%,9,113,0.0,1014,5,99,
2026-3-23 18:48:00,北京,8,霾,东北风1级,5,43%,4,64,0.0,1014,7,99,
2026-3-23 19:40:00,北京,7,霾,东北风2级,4,51%,11,53,0.0,1013,5,98,
2026-3-23 20:32:00,北京,7,霾,东北风2级,4,56%,10,25,0.0,1012,4,97,
2026-3-23 21:32:00,北京,7,霾,东北风2级,4,56%,10,31,0.0,1012,4,96,
2026-3-23 22:26:00,北京,6,霾,东风1级,3,57%,5,97,0.0,1012,4,10,
2026-3-23 23:26:00,北京,6,霾,东北风1级,4,58%,2,56,0.0,1012,4,10,
2026-3-24 02:00:00,北京,11,霾,北风2级,8,48%,9,8,0.0,1012,3,10,
2026-3-24 04:48:00,北京,16,霾,西北风2级,13,43%,6,328,0.0,1010,3,3,
2026-3-24 05:46:00,北京,17,霾,东南风1级,14,43%,4,114,0.0,1009,3,6,
2026-3-24 07:00:00,北京,18,霾,西南风3级,13,41%,17,202,0.0,1008,4,9,
2026-3-24 08:48:00,北京,18,霾,南风3级,14,43%,17,187,0.0,1006,4,3,
2026-3-24 09:49:00,北京,17,霾,西南风2级,13,44%,10,235,0.0,1006,3,0,
2026-3-24 10:48:00,北京,16,霾,西南风2级,13,49%,8,214,0.0,1006,3,0,
