时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-21 16:24:00,西安,13,多云,北风1级,10,16%,4,1,0.0,969,16,0,
2026-2-21 17:18:00,西安,12,晴,北风1级,9,13%,4,1,0.0,969,16,0,
2026-2-21 18:23:00,西安,12,晴,西南风1级,9,17%,5,223,0.0,970,16,0,
2026-2-21 19:08:00,西安,11,多云,西风1级,8,19%,4,251,0.0,970,16,0,
2026-2-21 19:40:00,西安,11,多云,无持续风向1级,9,44%,2,-1,0.0,970,16,0,
2026-2-21 21:18:00,西安,10,多云,无持续风向1级,8,21%,4,-1,0.0,970,16,0,
2026-2-21 22:18:00,西安,9,晴,西风1级,6,24%,4,287,0.0,970,16,91,
2026-2-21 23:18:00,西安,9,晴,南风1级,7,26%,4,189,0.0,971,16,10,
2026-2-22 02:02:00,西安,13,多云,南风1级,9,5%,2,198,0.0,972,16,92,
2026-2-22 04:42:00,西安,16,阴,东北风2级,11,2%,6,62,0.0,971,16,10,
2026-2-22 05:48:00,西安,17,阴,西北风1级,12,1%,5,319,0.0,969,16,10,
2026-2-22 06:39:00,西安,17,阴,东北风2级,11,1%,11,49,0.0,968,16,10,
2026-2-22 07:32:00,西安,17,阴,东风1级,13,1%,2,83,0.0,967,16,10,
2026-2-22 08:23:00,西安,16,阴,东风1级,12,3%,3,70,0.0,966,16,10,
2026-2-22 09:22:00,西安,15,阴,北风2级,10,2%,10,357,0.0,965,16,10,
2026-2-22 10:18:00,西安,15,阴,东南风1级,10,1%,5,145,0.0,966,16,10,
2026-2-22 11:18:00,西安,15,阴,东南风2级,10,2%,8,140,0.0,966,16,10,
2026-2-22 12:49:00,西安,13,阴,西南风2级,9,7%,7,243,0.0,967,16,100,
2026-2-22 13:42:00,西安,13,阴,东北风2级,9,6%,11,65,0.0,967,16,99,
2026-2-22 14:25:00,西安,13,阴,西风1级,9,5%,3,265,0.0,967,16,99,
