时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-21 16:26:00,成都,10,多云,北风0级,10,93%,1,349,0.0,953,8,10,
2026-2-21 17:18:00,成都,9,多云,北风0级,8,98%,1,349,0.0,954,8,10,
2026-2-21 18:24:00,成都,9,多云,北风0级,9,100%,1,341,0.0,954,8,10,
2026-2-21 19:10:00,成都,9,多云,北风0级,9,100%,1,2,0.0,954,8,10,
2026-2-21 19:10:00,成都,9,多云,无持续风向0级,9,100%,1,-1,0.0,954,8,10,
2026-2-21 21:18:00,成都,13,多云,无持续风向1级,13,100%,2,-1,0.0,954,16,10,
2026-2-21 22:18:00,成都,8,多云,北风0级,8,100%,1,351,0.0,954,16,91,📉 红色降温预警：1小时骤降5℃
2026-2-21 23:18:00,成都,9,多云,北风1级,9,100%,4,352,0.0,955,16,92,
2026-2-22 02:02:00,成都,14,阴,北风0级,13,72%,1,347,0.0,956,16,91,
2026-2-22 04:42:00,成都,19,阴,南风1级,18,49%,5,166,0.0,955,16,91,
2026-2-22 05:50:00,成都,20,阴,南风1级,19,49%,3,164,0.0,954,16,91,
2026-2-22 06:40:00,成都,20,阴,北风0级,19,46%,1,20,0.0,953,16,91,
