时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-17 16:48:00,南京,3,霾,西南风1级,0,65%,5,218,0.0,1024,8,91,
2026-2-17 17:50:00,南京,3,霾,西北风1级,0,65%,5,318,0.0,1024,8,10,
2026-2-17 19:00:00,南京,3,霾,西南风1级,0,70%,3,208,0.0,1024,8,0,
2026-2-17 20:32:00,南京,2,雾,西南风1级,0,80%,5,237,0.0,1024,6,0,
2026-2-17 21:34:00,南京,1,雾,北风0级,-1,86%,1,3,0.0,1024,6,0,
2026-2-17 22:26:00,南京,1,雾,东南风1级,-1,92%,5,150,0.0,1024,5,0,
2026-2-17 23:24:00,南京,1,雾,北风0级,-1,93%,1,359,0.0,1025,5,0,
2026-2-18 02:00:00,南京,7,霾,西北风2级,3,62%,10,328,0.0,1026,10,0,
2026-2-18 04:48:00,南京,11,晴,西风2级,6,34%,6,252,0.0,1025,21,3,
2026-2-18 05:56:00,南京,12,晴,西南风1级,7,30%,3,237,0.0,1024,20,6,
2026-2-18 07:36:00,南京,13,多云,西风2级,8,20%,10,280,0.0,1023,28,10,
2026-2-18 08:42:00,南京,12,阴,西风1级,8,21%,3,258,0.0,1023,24,10,
2026-2-18 09:40:00,南京,11,阴,西风1级,8,25%,2,282,0.0,1023,27,91,
