时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-10 16:14:00,厦门,12,多云,东风2级,9,41%,10,90,0.0,1008,16,10,
2026-1-10 17:08:00,厦门,11,晴,东风2级,9,46%,7,90,0.0,1008,14,10,
2026-1-10 18:24:00,厦门,11,晴,东北风2级,8,39%,10,45,0.0,1008,16,0,
2026-1-10 19:10:00,厦门,11,晴,东北风1级,9,41%,5,45,0.0,1008,17,0,
2026-1-10 20:16:00,厦门,12,晴,东北风3级,8,37%,17,45,0.0,1008,19,0,
2026-1-10 21:08:00,厦门,12,晴,东北风3级,8,43%,16,45,0.0,1008,19,0,
2026-1-10 22:18:00,厦门,12,晴,东北风3级,8,41%,18,45,0.0,1008,22,0,
2026-1-10 23:16:00,厦门,12,晴,东北风4级,6,40%,25,45,0.0,1008,24,0,💨 北风警报：东北风 4级
2026-1-11 01:48:00,厦门,15,晴,东北风4级,9,32%,27,45,0.0,1009,22,0,💨 北风警报：东北风 4级
2026-1-11 03:48:00,厦门,16,多云,北风5级,9,33%,32,0,0.0,1009,30,0,💨 北风警报：北风 5级
2026-1-11 04:40:00,厦门,17,晴,北风5级,11,33%,31,0,0.0,1008,28,0,💨 北风警报：北风 5级
2026-1-11 05:16:00,厦门,17,晴,东北风5级,11,31%,30,45,0.0,1007,20,0,💨 北风警报：东北风 5级
