时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-20 16:30:00,漳浦,26,阴,西南风1级,30,95%,5,225,0.0,1000,14,93,
2026-8-20 17:22:00,漳浦,26,小雨,西北风2级,30,96%,7,315,0.0,1000,14,91,
2026-8-20 18:30:00,漳浦,26,小雨,北风2级,30,97%,7,0,0.0,999,6,91,
2026-8-20 19:24:00,漳浦,26,雾,东北风2级,30,97%,6,45,0.0,999,3,91,
2026-8-20 20:24:00,漳浦,26,雾,东北风2级,30,98%,7,45,4.0,999,3,91,
2026-8-20 21:22:00,漳浦,26,雾,东北风1级,30,98%,5,45,0.0,999,13,91,
2026-8-20 22:24:00,漳浦,26,雾,西北风1级,30,98%,5,315,0.0,999,7,10,
2026-8-20 23:12:00,漳浦,26,多云,北风2级,29,97%,9,0,0.0,1000,12,10,
2026-8-21 01:02:00,漳浦,29,多云,西风2级,33,87%,10,270,0.0,999,17,10,
2026-8-21 02:58:00,漳浦,31,阴,西南风3级,33,74%,17,225,0.0,1000,22,10,
