时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-13 15:58:00,深圳,29,阴,东南风2级,33,82%,8,135,0.0,995,30,91,
2026-8-13 17:51:00,深圳,27,小雨,西南风2级,31,91%,7,225,0.0,994,15,94,
2026-8-13 18:58:00,深圳,28,阴,南风2级,32,91%,9,180,0.0,994,30,100,
2026-8-13 20:37:00,深圳,27,阴,西南风4级,28,89%,21,225,0.0,993,30,100,🟧 橙色降温提示：1小时降温4℃
2026-8-13 21:36:00,深圳,27,阴,南风2级,30,89%,9,180,0.0,994,30,100,
2026-8-13 22:36:00,深圳,27,阴,西南风2级,30,87%,10,225,0.0,994,30,99,
2026-8-13 23:36:00,深圳,27,阴,北风1级,31,86%,4,0,0.0,994,30,99,
2026-8-14 01:48:00,深圳,29,阴,南风2级,32,79%,11,180,0.0,995,30,97,
2026-8-14 04:02:00,深圳,26,小雨,西南风4级,26,88%,23,225,0.0,996,8,92,📉 红色降温预警：1小时骤降6℃
2026-8-14 06:00:00,深圳,26,小雨,东南风2级,29,93%,9,135,4.0,996,30,96,
