时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-19 16:16:00,深圳,19,多云,东北风1级,20,82%,4,45,0.0,1009,17,10,
2025-12-19 17:08:00,深圳,19,多云,东北风1级,20,79%,5,45,0.0,1009,22,91,
2025-12-19 18:24:00,深圳,20,阴,东北风1级,21,77%,2,45,0.0,1008,19,91,
2025-12-19 19:10:00,深圳,19,多云,东北风1级,20,78%,5,45,0.0,1008,20,91,
2025-12-19 20:16:00,深圳,19,多云,东北风2级,19,78%,9,45,0.0,1008,24,91,
2025-12-19 21:16:00,深圳,19,阴,东北风1级,20,77%,5,45,0.0,1008,27,91,
2025-12-19 22:14:00,深圳,19,阴,东北风2级,19,78%,9,45,0.0,1009,28,91,
2025-12-19 23:08:00,深圳,19,阴,北风0级,20,78%,0,0,0.0,1010,26,91,
2025-12-20 01:32:00,深圳,22,多云,东北风1级,23,65%,4,45,0.0,1011,23,91,
2025-12-20 03:10:00,深圳,25,多云,西北风3级,23,56%,19,315,0.0,1010,30,91,
2025-12-20 04:16:00,深圳,25,多云,北风2级,25,56%,10,0,0.0,1010,30,4,
2025-12-20 05:08:00,深圳,25,多云,北风1级,26,55%,4,0,0.0,1009,30,8,
2025-12-20 06:24:00,深圳,25,阴,北风1级,26,55%,4,0,0.0,1008,30,8,
2025-12-20 07:10:00,深圳,25,多云,北风1级,26,52%,4,0,0.0,1008,30,10,
2025-12-20 08:14:00,深圳,26,晴,东北风1级,27,52%,4,45,0.0,1008,30,8,
2025-12-20 09:10:00,深圳,25,晴,东北风1级,26,55%,4,45,0.0,1008,30,6,
2025-12-20 10:08:00,深圳,23,晴,南风1级,24,59%,5,180,0.0,1009,30,91,
