时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-18 16:18:00,广州,13,雾,东北风1级,16,90%,4,33,0.0,1006,9,0,
2026-1-18 17:10:00,广州,12,雾,北风1级,15,91%,2,0,0.0,1006,10,0,
2026-1-18 18:26:00,广州,12,雾,东北风1级,15,93%,2,40,0.0,1006,8,0,
2026-1-18 19:10:00,广州,12,雾,东北风1级,15,93%,5,22,0.0,1006,8,0,
2026-1-18 20:16:00,广州,11,雾,北风1级,14,93%,3,348,0.0,1006,8,0,
2026-1-18 21:18:00,广州,11,雾,东北风1级,14,94%,5,59,0.0,1005,6,0,
2026-1-18 22:17:00,广州,11,雾,东北风1级,14,94%,4,37,0.0,1006,6,0,
2026-1-18 23:16:00,广州,11,雾,北风1级,14,95%,3,353,0.0,1007,6,0,
2026-1-19 01:48:00,广州,17,晴,东北风1级,17,76%,2,39,0.0,1008,10,0,
2026-1-19 03:40:00,广州,22,晴,南风1级,22,54%,5,190,0.0,1008,11,0,
2026-1-19 04:48:00,广州,24,晴,东南风1级,23,49%,3,139,0.0,1007,15,0,
2026-1-19 05:24:00,广州,24,晴,南风1级,23,45%,5,178,0.0,1006,16,0,
2026-1-19 06:32:00,广州,25,晴,南风2级,24,48%,6,194,0.0,1005,9,0,
2026-1-19 07:24:00,广州,25,晴,西南风1级,24,44%,4,211,0.0,1004,10,0,
2026-1-19 08:26:00,广州,25,晴,南风1级,25,42%,5,190,0.0,1004,13,0,
