时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-13 16:00:00,厦门,23,晴,西南风1级,23,85%,4,205,0.0,996,23,0,🟧 橙色降温提示：1小时降温4℃
2026-4-13 17:56:00,厦门,23,晴,西南风2级,24,87%,11,203,0.0,996,22,0,
2026-4-13 20:02:00,厦门,22,晴,西南风2级,23,86%,10,221,0.0,995,22,0,
2026-4-13 21:42:00,厦门,22,晴,西南风2级,23,88%,8,204,0.0,995,17,1,
2026-4-13 22:32:00,厦门,22,多云,西南风2级,23,89%,11,219,0.0,995,13,2,
2026-4-13 23:34:00,厦门,22,晴,西南风2级,23,89%,10,206,0.0,996,12,2,
2026-4-14 02:34:00,厦门,26,多云,西南风2级,27,72%,8,220,0.0,996,15,7,
2026-4-14 05:12:00,厦门,29,多云,西北风2级,30,63%,6,318,0.0,994,21,10,
2026-4-14 07:42:00,厦门,27,多云,西南风2级,30,70%,6,231,0.0,993,10,10,
2026-4-14 09:00:00,厦门,26,多云,南风3级,28,75%,13,179,0.0,992,23,10,
