时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-22 16:56:00,上海,13,小雨,北风0级,12,92%,1,5,1.4,1010,12,100,
2026-4-22 19:00:00,上海,12,雨,北风0级,11,92%,1,15,0.2,1010,11,100,
2026-4-22 20:48:00,上海,12,阴,北风0级,11,93%,1,15,0.1,1010,5,100,
2026-4-22 21:40:00,上海,12,阴,北风0级,12,94%,1,1,0.1,1010,14,100,
2026-4-22 22:40:00,上海,12,雨,北风0级,11,92%,1,1,0.1,1011,21,100,
2026-4-22 23:40:00,上海,12,阴,东风1级,11,90%,5,87,0.3,1011,24,100,
2026-4-23 02:32:00,上海,14,阴,东北风1级,13,74%,3,29,0.0,1013,24,100,
2026-4-23 05:24:00,上海,15,阴,西北风1级,13,59%,4,295,0.0,1013,20,100,
2026-4-23 07:48:00,上海,17,阴,西北风1级,15,51%,3,319,0.0,1012,30,100,
2026-4-23 09:40:00,上海,16,阴,西南风1级,15,51%,5,230,0.0,1012,30,100,
2026-4-23 11:00:00,上海,16,阴,西风1级,14,53%,3,251,0.0,1013,30,100,
2026-4-23 13:32:00,上海,15,阴,北风0级,15,60%,1,342,0.0,1015,23,94,
2026-4-23 15:48:00,上海,15,阴,北风0级,14,58%,1,10,0.0,1015,23,91,
