时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-11 16:48:00,深圳,15,晴,北风1级,14,84%,4,15,0.0,1012,15,0,
2026-3-11 17:42:00,深圳,15,晴,东北风1级,15,83%,2,66,0.0,1012,15,0,
2026-3-11 18:50:00,深圳,15,晴,东北风1级,14,84%,3,54,0.0,1012,14,0,
2026-3-11 19:34:00,深圳,15,晴,东北风2级,14,85%,10,23,0.0,1011,14,0,
2026-3-11 20:24:00,深圳,14,晴,北风1级,14,87%,5,355,0.0,1011,11,0,
2026-3-11 21:26:00,深圳,14,晴,北风1级,14,87%,2,10,0.0,1011,13,0,
2026-3-11 22:25:00,深圳,15,雾,东风1级,15,86%,4,91,0.0,1012,9,0,
2026-3-11 23:10:00,深圳,15,雾,东北风1级,15,87%,4,48,0.0,1012,8,0,
2026-3-12 02:01:00,深圳,20,晴,南风1级,20,63%,3,193,0.0,1014,11,0,
2026-3-12 05:50:00,深圳,25,晴,北风2级,21,36%,8,359,0.0,1011,30,0,
2026-3-12 06:49:00,深圳,26,晴,东南风1级,26,34%,4,114,0.0,1010,30,0,
2026-3-12 07:42:00,深圳,27,晴,东北风1级,27,58%,5,34,0.0,1009,13,0,
2026-3-12 08:34:00,深圳,22,晴,南风3级,20,61%,16,161,0.0,1009,17,0,📉 红色降温预警：1小时骤降7℃
2026-3-12 09:34:00,深圳,22,晴,南风2级,20,58%,7,172,0.0,1009,20,0,
2026-3-12 10:34:00,深圳,20,多云,南风1级,19,65%,2,183,0.0,1010,23,0,
2026-3-12 11:11:00,深圳,20,晴,南风1级,20,66%,4,175,0.0,1010,24,0,
2026-3-12 12:56:00,深圳,19,晴,东风2级,16,65%,6,74,0.0,1011,27,0,🟧 橙色降温提示：1小时降温4℃
