时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-15 16:24:00,厦门,14,晴,东北风1级,13,83%,3,51,0.0,1006,14,1,
2026-3-15 17:24:00,厦门,14,晴,北风2级,13,84%,11,15,0.0,1006,14,2,
2026-3-15 18:34:00,厦门,14,多云,北风1级,14,85%,5,19,0.0,1005,15,4,
2026-3-15 19:24:00,厦门,14,多云,西南风1级,13,88%,5,209,0.0,1005,11,10,
2026-3-15 20:24:00,厦门,14,雾,西南风1级,14,87%,3,240,0.0,1004,9,10,
2026-3-15 21:26:00,厦门,14,雾,西北风1级,14,85%,2,315,0.0,1004,8,10,
2026-3-15 22:26:00,厦门,15,多云,东北风1级,13,79%,3,57,0.0,1004,17,10,
2026-3-15 23:24:00,厦门,15,雾,北风1级,14,83%,2,0,0.0,1005,9,10,
2026-3-16 02:24:00,厦门,18,阴,东北风2级,16,69%,11,51,0.0,1006,19,10,
2026-3-16 05:10:00,厦门,21,多云,北风2级,21,60%,9,338,0.0,1003,21,3,
2026-3-16 07:10:00,厦门,20,晴,南风2级,18,64%,7,192,0.0,1001,27,3,🟧 橙色降温提示：1小时降温3℃
2026-3-16 08:48:00,厦门,19,晴,东南风3级,16,65%,14,131,0.0,1001,29,6,
2026-3-16 10:00:00,厦门,17,多云,东南风2级,13,72%,9,139,0.0,1001,27,8,🟧 橙色降温提示：1小时降温3℃
2026-3-16 11:40:00,厦门,15,晴,东南风2级,12,72%,6,129,0.0,1002,25,2,
2026-3-16 13:10:00,厦门,15,多云,东风2级,12,73%,10,96,0.0,1003,28,2,
2026-3-16 14:58:00,厦门,15,晴,东风1级,13,74%,3,94,0.0,1003,19,1,
