时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-15 16:24:00,北京,8,阴,西南风2级,4,43%,8,245,0.0,1022,13,98,
2026-3-15 17:24:00,北京,8,阴,西南风2级,4,44%,11,242,0.0,1022,16,10,
2026-3-15 18:32:00,北京,6,阴,南风1级,4,48%,3,191,0.0,1021,16,10,
2026-3-15 19:24:00,北京,6,阴,东南风1级,3,50%,5,152,0.0,1021,16,10,
2026-3-15 20:25:00,北京,6,阴,东南风2级,3,51%,11,124,0.0,1021,15,10,
2026-3-15 21:24:00,北京,5,阴,南风1级,2,53%,5,181,0.0,1021,15,10,
2026-3-15 22:24:00,北京,3,多云,北风0级,1,62%,1,14,0.0,1021,13,10,
2026-3-15 23:24:00,北京,4,多云,北风0级,2,62%,1,18,0.0,1021,13,10,
2026-3-16 02:24:00,北京,10,晴,南风2级,7,39%,11,171,0.0,1022,13,10,
2026-3-16 05:00:00,北京,12,晴,无持续风向2级,11,31%,6,-1,0.0,1021,16,10,
2026-3-16 07:08:00,北京,14,多云,南风3级,9,21%,19,183,0.0,1017,15,10,
2026-3-16 08:48:00,北京,14,晴,西南风3级,7,19%,17,205,0.0,1016,17,10,
