时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-19 16:48:00,北京,2,多云,东南风1级,-1,41%,2,156,0.0,1009,13,0,
2026-2-19 17:49:00,北京,1,多云,东风1级,-2,45%,3,95,0.0,1008,12,0,
2026-2-19 18:48:00,北京,0,晴,西风1级,-3,44%,2,247,0.0,1008,12,0,
2026-2-19 19:32:00,北京,-1,晴,北风0级,-4,50%,1,344,0.0,1007,12,1,
2026-2-19 20:24:00,北京,0,晴,东北风1级,-3,47%,5,47,0.0,1007,12,1,
2026-2-19 21:24:00,北京,-1,多云,东北风1级,-4,50%,3,59,0.0,1006,12,2,
2026-2-19 22:24:00,北京,-1,多云,北风0级,-4,54%,1,20,0.0,1006,12,10,
2026-2-19 23:24:00,北京,-1,阴,东风1级,-4,54%,5,108,0.0,1005,12,10,
2026-2-20 02:00:00,北京,9,阴,东北风2级,5,22%,9,27,0.0,1005,12,10,
2026-2-20 04:40:00,北京,13,晴,西南风1级,10,17%,3,217,0.0,1003,11,2,
2026-2-20 05:48:00,北京,15,晴,南风2级,11,15%,6,184,0.0,1001,12,1,
2026-2-20 06:48:00,北京,16,晴,西南风2级,11,14%,11,215,0.0,1000,14,0,
2026-2-20 07:48:00,北京,17,晴,西南风2级,12,13%,11,230,0.0,999,14,0,
2026-2-20 08:32:00,北京,17,晴,西南风2级,12,13%,7,216,0.0,999,14,0,
2026-2-20 09:30:00,北京,15,晴,西南风2级,12,15%,9,241,0.0,998,14,0,
2026-2-20 10:32:00,北京,11,晴,东北风1级,9,23%,3,64,0.0,998,12,2,🟧 橙色降温提示：1小时降温3℃
2026-2-20 11:24:00,北京,8,晴,北风0级,6,28%,1,17,0.0,999,12,0,🟧 橙色降温提示：1小时降温3℃
2026-2-20 12:56:00,北京,6,晴,北风0级,4,34%,1,21,0.0,998,12,1,
2026-2-20 14:00:00,北京,5,晴,东北风1级,3,35%,3,58,0.0,998,12,10,
