时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-13 16:16:00,重庆,10,阴,西风1级,8,62%,5,270,0.0,999,18,91,
2025-12-13 17:08:00,重庆,10,阴,西北风1级,8,62%,5,315,0.0,998,19,91,
2025-12-13 18:16:00,重庆,10,阴,西北风2级,8,59%,6,315,0.0,998,20,91,
2025-12-13 19:09:00,重庆,9,阴,西北风2级,7,63%,7,315,0.0,998,19,91,
2025-12-13 20:17:00,重庆,9,阴,西北风2级,6,63%,10,315,0.0,997,19,91,
2025-12-13 21:09:00,重庆,9,阴,西北风2级,7,62%,8,315,0.0,997,19,91,
2025-12-13 22:08:00,重庆,9,阴,西北风2级,7,63%,8,315,0.0,997,19,91,
2025-12-13 23:09:00,重庆,9,阴,西北风1级,7,62%,4,315,0.0,997,18,91,
2025-12-14 01:40:00,重庆,10,阴,西南风2级,8,64%,7,225,0.0,998,15,91,
2025-12-14 03:32:00,重庆,10,阴,西风2级,8,65%,9,270,0.0,998,14,91,
2025-12-14 04:32:00,重庆,10,阴,西北风3级,7,62%,14,315,0.0,997,13,91,
2025-12-14 05:16:00,重庆,11,阴,西北风2级,9,63%,7,315,0.0,996,13,91,
2025-12-14 06:24:00,重庆,11,阴,西北风2级,9,62%,7,315,0.0,994,13,91,
2025-12-14 07:06:00,重庆,11,阴,东风1级,10,64%,3,90,0.0,993,13,91,
2025-12-14 08:16:00,重庆,11,阴,西北风1级,9,63%,5,315,0.0,992,13,1,
2025-12-14 09:08:00,重庆,11,阴,西北风2级,9,65%,8,315,0.0,992,10,1,
2025-12-14 10:08:00,重庆,10,阴,西北风2级,8,66%,8,315,0.0,991,12,1,
