时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-13 16:16:00,南京,3,晴,西北风3级,-2,59%,18,315,0.0,1028,11,0,
2025-12-13 17:08:00,南京,3,晴,西北风3级,-1,55%,14,315,0.0,1027,13,0,
2025-12-13 18:16:00,南京,2,晴,西北风2级,-2,55%,10,315,0.0,1027,13,0,
2025-12-13 19:10:00,南京,2,晴,西北风1级,-1,60%,5,315,0.0,1027,13,0,
2025-12-13 20:16:00,南京,1,晴,西南风2级,-2,64%,8,225,0.0,1026,12,0,
2025-12-13 21:09:00,南京,1,晴,西风1级,-2,70%,5,270,0.0,1026,10,0,
2025-12-13 22:10:00,南京,0,雾,西风2级,-3,77%,7,270,0.0,1026,8,0,
2025-12-13 23:10:00,南京,0,雾,西风1级,-2,81%,3,270,0.0,1027,8,0,
2025-12-14 01:40:00,南京,4,晴,西南风2级,1,54%,7,225,0.0,1028,13,0,
2025-12-14 03:32:00,南京,6,晴,西风3级,1,39%,16,270,0.0,1027,17,0,
2025-12-14 04:34:00,南京,7,晴,西风4级,2,38%,20,270,0.0,1026,13,0,
2025-12-14 05:16:00,南京,8,晴,西南风3级,4,33%,14,225,0.0,1024,19,0,
2025-12-14 06:24:00,南京,8,晴,西南风3级,4,32%,12,225,0.0,1024,14,0,
2025-12-14 07:06:00,南京,9,晴,西南风3级,4,31%,16,225,0.0,1023,17,0,
2025-12-14 08:16:00,南京,8,晴,西南风3级,4,31%,13,225,0.0,1023,22,0,
2025-12-14 09:10:00,南京,7,晴,西风1级,4,34%,5,270,0.0,1023,21,0,
2025-12-14 10:10:00,南京,6,晴,西南风1级,4,41%,3,225,0.0,1023,18,0,
2025-12-14 11:08:00,南京,4,晴,北风0级,2,51%,0,0,0.0,1023,17,0,
2025-12-14 12:34:00,南京,3,晴,北风0级,1,63%,0,0,0.0,1023,15,0,
2025-12-14 13:16:00,南京,2,晴,东北风1级,0,67%,3,45,0.0,1023,14,0,
2025-12-14 14:09:00,南京,2,晴,东北风0级,0,72%,1,45,0.0,1023,13,0,
2025-12-14 15:08:00,南京,2,晴,东风1级,-1,72%,5,90,0.0,1023,12,0,
