时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-20 16:33:00,厦门,14,晴,东北风2级,12,79%,10,51,0.0,1002,13,2,
2026-2-20 17:34:00,厦门,13,晴,北风1级,12,81%,2,340,0.0,1001,11,2,
2026-2-20 18:40:00,厦门,14,晴,东风2级,13,78%,10,73,0.0,1001,10,1,
2026-2-20 19:33:00,厦门,13,雾,北风2级,11,87%,9,337,0.0,1000,7,8,
2026-2-20 20:26:00,厦门,12,雾,北风2级,9,87%,8,8,0.0,999,8,10,
2026-2-20 21:18:00,厦门,12,雾,北风2级,10,88%,6,357,0.0,999,7,10,
2026-2-20 22:24:00,厦门,12,雾,北风2级,11,86%,9,11,0.0,999,7,10,
2026-2-20 23:24:00,厦门,13,雾,东南风2级,12,89%,11,125,0.0,999,4,10,
2026-2-21 01:57:00,厦门,16,雾,南风2级,15,74%,8,179,0.0,1000,6,10,
2026-2-21 04:16:00,厦门,20,多云,西南风1级,19,53%,5,230,0.0,998,15,3,
2026-2-21 05:32:00,厦门,22,多云,西北风2级,21,51%,9,308,0.0,997,13,4,
2026-2-21 06:32:00,厦门,22,晴,南风2级,20,48%,11,174,0.0,996,28,4,
2026-2-21 07:26:00,厦门,21,晴,东南风3级,18,49%,15,126,0.0,995,21,3,
2026-2-21 08:26:00,厦门,18,晴,东南风3级,18,62%,13,149,0.0,995,22,2,
2026-2-21 09:24:00,厦门,17,晴,东南风3级,14,69%,19,156,0.0,995,12,1,🟧 橙色降温提示：1小时降温4℃
2026-2-21 10:16:00,厦门,16,多云,东南风3级,13,72%,12,116,0.0,995,13,1,
2026-2-21 11:17:00,厦门,15,晴,东南风2级,13,72%,10,139,0.0,996,17,0,
2026-2-21 12:40:00,厦门,15,晴,东南风2级,14,74%,7,122,0.0,996,13,10,
2026-2-21 13:32:00,厦门,15,晴,东南风1级,15,75%,2,125,0.0,997,12,10,
2026-2-21 14:24:00,厦门,15,晴,南风1级,15,76%,3,187,0.0,997,11,0,
2026-2-21 15:10:00,厦门,15,雾,西风1级,15,77%,3,281,0.0,997,10,0,
