时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-31 16:24:00,厦门,11,阴,东北风3级,6,77%,17,30,0.0,1008,28,91,
2026-1-31 17:18:00,厦门,11,多云,东北风3级,7,79%,17,30,0.0,1008,23,91,
2026-1-31 18:26:00,厦门,11,多云,东风3级,7,80%,13,104,0.0,1007,24,91,
2026-1-31 19:17:00,厦门,11,阴,东风2级,7,79%,7,88,0.0,1007,24,91,
2026-1-31 20:18:00,厦门,11,多云,东风3级,8,78%,16,83,0.0,1007,28,91,
2026-1-31 21:17:00,厦门,11,多云,东风2级,8,78%,8,110,0.0,1007,28,91,
2026-1-31 22:18:00,厦门,11,多云,东风3级,7,79%,13,95,0.0,1008,22,91,
2026-1-31 23:18:00,厦门,11,多云,东风2级,6,77%,11,101,0.0,1008,24,92,
2026-2-1 02:24:00,厦门,13,阴,东风2级,10,70%,7,78,0.0,1010,25,98,
2026-2-1 04:58:00,厦门,16,阴,北风2级,13,60%,9,6,0.0,1008,20,99,
2026-2-1 06:42:00,厦门,14,多云,西南风2级,12,76%,11,205,0.2,1007,14,100,
2026-2-1 07:32:00,厦门,14,阴,东南风1级,12,72%,5,131,0.0,1006,13,91,
2026-2-1 08:24:00,厦门,14,阴,东风1级,12,70%,4,72,0.0,1006,16,91,
2026-2-1 09:26:00,厦门,13,阴,东风2级,10,71%,10,75,0.0,1007,16,91,
2026-2-1 10:18:00,厦门,12,阴,东风2级,9,74%,9,107,0.0,1007,15,4,
2026-2-1 11:17:00,厦门,12,阴,东风3级,9,73%,17,82,0.0,1007,13,10,
2026-2-1 12:50:00,厦门,12,多云,东风2级,9,72%,10,84,0.0,1008,15,91,
2026-2-1 13:32:00,厦门,12,多云,东风2级,8,69%,9,91,0.0,1009,17,91,
