时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-25 16:16:00,南京,0,晴,东北风1级,-3,55%,5,45,0.0,1027,20,0,
2025-12-25 17:08:00,南京,0,晴,北风1级,-2,57%,2,0,0.0,1027,22,0,
2025-12-25 18:26:00,南京,-1,晴,东南风2级,-4,64%,6,135,0.0,1027,21,0,
2025-12-25 19:10:00,南京,-1,晴,东南风1级,-4,59%,3,135,0.0,1027,26,0,
2025-12-25 20:16:00,南京,-1,晴,东风1级,-4,65%,5,90,0.0,1027,24,0,
2025-12-25 21:10:00,南京,-1,晴,东南风1级,-3,55%,2,135,0.0,1027,27,0,
2025-12-25 22:16:00,南京,-1,晴,东南风1级,-4,66%,4,135,0.0,1027,23,0,
2025-12-25 23:08:00,南京,-3,晴,东北风1级,-5,75%,2,45,0.0,1028,19,0,
2025-12-26 01:40:00,南京,3,晴,东风3级,-2,40%,14,90,0.0,1028,29,10,
2025-12-26 03:16:00,南京,4,晴,东南风3级,-1,34%,14,135,0.0,1027,30,10,
2025-12-26 04:24:00,南京,5,晴,东南风3级,0,32%,17,135,0.0,1026,27,10,
2025-12-26 05:16:00,南京,6,晴,东南风3级,2,30%,12,135,0.0,1025,29,10,
2025-12-26 06:24:00,南京,6,晴,北风2级,3,25%,6,0,0.0,1024,30,10,
2025-12-26 07:16:00,南京,6,晴,东南风2级,2,27%,9,135,0.0,1023,29,10,
2025-12-26 08:24:00,南京,5,晴,东南风3级,1,27%,13,135,0.0,1023,30,10,
2025-12-26 09:12:00,南京,5,晴,东风2级,1,29%,10,90,0.0,1023,30,2,
2025-12-26 10:16:00,南京,3,晴,东风1级,0,36%,4,90,0.0,1023,23,1,
2025-12-26 11:10:00,南京,3,晴,东风1级,1,42%,3,90,0.0,1023,18,1,
2025-12-26 12:31:00,南京,3,阴,东南风1级,0,47%,5,135,0.0,1023,16,2,
