时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-25 16:18:00,昆明,7,雾,南风3级,4,78%,12,180,0.0,814,9,100,
2025-12-25 17:10:00,昆明,6,雾,东南风2级,4,80%,7,135,0.0,814,9,100,
2025-12-25 18:26:00,昆明,6,雾,南风2级,4,79%,6,180,0.0,814,9,99,
2025-12-25 19:10:00,昆明,6,雾,南风2级,4,80%,6,180,0.0,814,10,100,
2025-12-25 20:16:00,昆明,6,雾,南风1级,4,83%,5,180,0.0,813,8,100,
2025-12-25 21:10:00,昆明,6,雾,南风1级,4,85%,5,180,0.0,813,8,100,
2025-12-25 22:18:00,昆明,6,雾,西南风2级,4,83%,7,225,0.0,813,8,97,
2025-12-25 23:10:00,昆明,6,雾,南风1级,4,82%,5,180,0.0,813,9,10,
2025-12-26 01:40:00,昆明,7,多云,西南风2级,5,78%,9,225,0.0,814,11,91,
2025-12-26 03:16:00,昆明,10,多云,西南风3级,6,66%,18,225,0.0,814,14,91,
2025-12-26 04:24:00,昆明,12,多云,西风3级,9,58%,15,270,0.0,812,14,91,
