时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-23 16:26:00,昆明,7,晴,西北风1级,5,62%,5,294,0.0,814,25,0,
2026-1-23 17:18:00,昆明,7,晴,西南风1级,4,67%,4,235,0.0,814,23,0,
2026-1-23 18:25:00,昆明,7,晴,北风0级,5,69%,1,342,0.0,813,24,0,
2026-1-23 19:18:00,昆明,6,晴,西北风1级,4,72%,5,334,0.0,813,26,0,
2026-1-23 20:18:00,昆明,7,晴,西南风2级,4,72%,7,221,0.0,813,25,0,
2026-1-23 21:16:00,昆明,6,晴,西南风1级,3,76%,2,234,0.0,812,22,0,
2026-1-23 22:16:00,昆明,6,晴,南风1级,3,79%,2,178,0.0,812,21,0,
2026-1-23 23:17:00,昆明,6,晴,西南风2级,3,79%,11,246,0.0,812,19,0,
2026-1-24 01:42:00,昆明,8,晴,西南风3级,3,70%,17,245,0.0,813,20,0,
2026-1-24 03:22:00,昆明,13,晴,西南风3级,8,44%,19,218,0.0,814,30,0,
2026-1-24 04:32:00,昆明,15,晴,西南风3级,9,34%,12,243,0.0,813,20,0,
