时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-14 16:17:00,哈尔滨,-9,晴,西南风5级,-18,49%,32,225,0.0,1001,17,10,❄️ 橙色寒冷提示：体感低至 -18℃;🟧 橙色降温提示：1小时降温4℃
2025-12-14 17:08:00,哈尔滨,-9,晴,西南风4级,-16,53%,22,225,0.0,1001,17,10,❄️ 橙色寒冷提示：体感低至 -16℃
2025-12-14 18:16:00,哈尔滨,-9,晴,西南风4级,-16,57%,25,225,0.0,1001,13,10,❄️ 橙色寒冷提示：体感低至 -16℃
2025-12-14 19:09:00,哈尔滨,-10,晴,西南风4级,-16,60%,20,225,0.0,1001,14,10,❄️ 橙色寒冷提示：体感低至 -16℃
2025-12-14 20:10:00,哈尔滨,-11,晴,西南风4级,-18,63%,22,225,0.0,1001,14,10,❄️ 橙色寒冷提示：体感低至 -18℃
2025-12-14 21:09:00,哈尔滨,-11,晴,西风3级,-16,66%,14,270,0.0,1001,13,1,❄️ 橙色寒冷提示：体感低至 -16℃
2025-12-14 22:08:00,哈尔滨,-11,晴,西南风3级,-17,67%,17,225,0.0,1002,11,8,❄️ 橙色寒冷提示：体感低至 -17℃
2025-12-14 23:10:00,哈尔滨,-11,多云,西风3级,-16,69%,12,270,0.0,1002,10,8,❄️ 橙色寒冷提示：体感低至 -16℃
2025-12-15 01:40:00,哈尔滨,-10,晴,西风2级,-14,64%,9,270,0.0,1003,11,10,
2025-12-15 02:54:00,哈尔滨,-9,晴,西风2级,-14,57%,11,270,0.0,1004,11,10,
2025-12-15 04:31:00,哈尔滨,-6,晴,西风3级,-11,47%,13,270,0.0,1004,20,10,
2025-12-15 05:16:00,哈尔滨,-6,晴,西风2级,-10,44%,9,270,0.0,1004,30,10,
2025-12-15 06:25:00,哈尔滨,-6,晴,西北风2级,-10,40%,10,315,0.0,1004,30,10,
2025-12-15 07:16:00,哈尔滨,-7,晴,西北风2级,-11,44%,6,315,0.0,1005,29,10,
2025-12-15 08:24:00,哈尔滨,-9,晴,西北风1级,-13,51%,5,315,0.0,1006,17,10,
