时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-7 16:26:00,成都,3,多云,北风0级,2,99%,0,0,0.0,974,16,10,
2026-1-7 17:18:00,成都,3,多云,北风0级,2,100%,0,0,0.0,973,16,10,
2026-1-7 18:24:00,成都,2,多云,北风0级,1,100%,1,0,0.0,973,16,10,
2026-1-7 19:18:00,成都,1,多云,东北风1级,-1,100%,2,45,0.0,973,16,10,
2026-1-7 20:16:00,成都,0,多云,北风0级,-2,100%,1,0,0.0,972,16,10,
2026-1-7 21:18:00,成都,0,多云,东北风1级,-2,100%,2,45,0.0,972,16,10,
2026-1-7 22:18:00,成都,0,多云,东北风1级,-2,100%,2,45,0.0,972,16,10,
2026-1-7 23:10:00,成都,0,多云,北风0级,-2,100%,1,0,0.0,972,16,10,
2026-1-8 01:42:00,成都,3,多云,西南风1级,2,100%,2,225,0.0,972,16,10,
2026-1-8 03:32:00,成都,8,阴,南风2级,6,61%,7,180,0.0,973,16,10,
2026-1-8 04:34:00,成都,10,多云,南风2级,7,50%,10,180,0.0,972,16,10,
2026-1-8 05:18:00,成都,11,晴,东南风2级,8,46%,10,135,0.0,970,16,10,
2026-1-8 06:34:00,成都,14,晴,南风3级,10,33%,17,180,0.0,968,16,9,
