时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-7 16:24:00,昆明,6,雾,东北风3级,3,83%,13,45,0.0,818,6,91,
2026-1-7 17:16:00,昆明,6,雾,东北风2级,3,85%,10,45,0.0,818,6,100,
2026-1-7 18:24:00,昆明,5,雾,东风3级,2,88%,14,90,0.0,818,3,100,
2026-1-7 19:18:00,昆明,5,雾,东风2级,2,92%,9,90,0.0,818,4,100,
2026-1-7 20:16:00,昆明,5,雾,东风3级,2,89%,13,90,0.0,818,3,100,
2026-1-7 21:16:00,昆明,4,阴,东风3级,1,89%,12,90,0.0,818,16,100,
2026-1-7 22:17:00,昆明,3,雾,东北风3级,-1,90%,16,45,0.0,818,10,100,
2026-1-7 23:10:00,昆明,3,阴,东北风3级,-1,85%,15,45,0.0,818,29,100,
2026-1-8 01:41:00,昆明,3,阴,东风3级,-1,83%,14,90,0.0,819,21,100,
2026-1-8 03:32:00,昆明,3,阴,东风3级,-1,80%,12,90,0.0,820,15,100,
2026-1-8 04:32:00,昆明,4,阴,东风3级,0,80%,15,90,0.0,819,14,100,
2026-1-8 05:16:00,昆明,4,阴,东风2级,1,79%,9,90,0.0,818,13,100,
2026-1-8 06:34:00,昆明,4,阴,东南风2级,1,80%,10,135,0.0,817,10,100,
2026-1-8 07:16:00,昆明,4,雾,东南风2级,1,79%,10,135,0.0,816,9,99,
2026-1-8 08:26:00,昆明,5,雾,南风2级,2,81%,8,180,0.0,815,9,99,
2026-1-8 09:24:00,昆明,5,雾,东南风2级,3,82%,7,135,0.0,815,10,99,
2026-1-8 10:16:00,昆明,5,雾,南风1级,3,84%,4,180,0.0,814,10,94,
2026-1-8 11:16:00,昆明,6,雾,南风3级,3,86%,13,180,0.0,814,10,99,
2026-1-8 12:40:00,昆明,6,多云,南风3级,2,86%,19,180,0.0,815,11,99,
2026-1-8 13:32:00,昆明,6,多云,南风3级,3,86%,12,180,0.0,815,13,97,
