时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-25 16:00:00,昆明,14,晴,西南风1级,12,62%,4,232,0.0,811,21,0,
2026-3-25 17:50:00,昆明,14,多云,东南风1级,13,62%,2,124,0.0,811,20,0,
2026-3-25 19:02:00,昆明,14,多云,北风0级,12,64%,1,354,0.0,811,18,0,
2026-3-25 20:34:00,昆明,15,晴,西北风2级,14,51%,10,330,0.0,810,25,0,
2026-3-25 21:30:00,昆明,15,晴,西北风2级,12,53%,6,296,0.0,810,24,0,
2026-3-25 22:34:00,昆明,15,晴,西北风2级,11,53%,11,324,0.0,811,21,0,
2026-3-25 23:28:00,昆明,14,晴,西北风2级,10,54%,7,309,0.0,811,21,0,
2026-3-26 02:14:00,昆明,18,晴,西南风3级,12,38%,12,209,0.0,812,30,0,
2026-3-26 04:56:00,昆明,22,晴,西南风3级,19,24%,14,241,0.0,811,30,0,
2026-3-26 07:02:00,昆明,24,晴,西北风3级,21,19%,13,296,0.0,809,25,0,
2026-3-26 08:50:00,昆明,25,晴,西北风3级,18,20%,17,328,0.0,807,25,0,🟧 橙色降温提示：1小时降温3℃
