时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-25 16:00:00,深圳,22,晴,南风1级,23,84%,2,161,0.0,1006,18,2,
2026-3-25 17:50:00,深圳,22,晴,东南风1级,23,87%,3,145,0.0,1005,10,10,
2026-3-25 19:02:00,深圳,22,晴,南风1级,24,89%,3,159,0.0,1005,9,10,
2026-3-25 20:34:00,深圳,21,多云,南风1级,22,89%,2,172,0.0,1004,12,10,
2026-3-25 21:30:00,深圳,22,多云,南风1级,23,87%,4,186,0.0,1005,13,10,
2026-3-25 22:34:00,深圳,22,多云,东南风1级,23,83%,3,153,0.0,1005,15,91,
2026-3-25 23:28:00,深圳,23,多云,南风1级,24,84%,4,158,0.0,1005,14,91,
2026-3-26 02:14:00,深圳,26,阴,南风2级,26,72%,10,171,0.0,1006,21,10,
2026-3-26 04:56:00,深圳,28,阴,南风2级,28,60%,11,183,0.0,1005,30,10,
2026-3-26 07:01:00,深圳,26,阴,西南风2级,25,70%,10,223,0.0,1004,30,91,🟧 橙色降温提示：1小时降温3℃
2026-3-26 08:50:00,深圳,25,阴,西南风3级,24,71%,15,232,0.0,1003,28,10,
2026-3-26 10:02:00,深圳,25,多云,南风1级,25,71%,5,190,0.0,1003,28,10,
2026-3-26 11:42:00,深圳,23,多云,东风2级,23,79%,7,96,0.0,1004,18,10,
2026-3-26 13:02:00,深圳,23,多云,东风2级,23,82%,9,107,0.0,1004,15,10,
