时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-29 16:32:00,西安,12,雨,西南风1级,10,87%,3,217,0.1,967,16,100,
2026-3-29 17:28:00,西安,11,阴,东南风1级,9,88%,4,133,0.0,967,16,100,
2026-3-29 18:32:00,西安,11,阴,西南风1级,9,87%,5,213,0.0,967,16,100,
2026-3-29 19:24:00,西安,11,小雨,东北风1级,10,87%,4,30,0.0,966,16,100,
2026-3-29 20:28:00,西安,11,阴,南风1级,8,85%,2,187,0.1,966,16,100,
2026-3-29 21:24:00,西安,11,雨,西风1级,10,89%,3,262,0.2,967,16,100,
2026-3-29 22:26:00,西安,11,阴,西南风1级,10,89%,2,209,0.4,967,16,95,
2026-3-29 23:28:00,西安,11,小雨,北风0级,10,88%,1,346,0.0,968,16,10,
2026-3-30 02:28:00,西安,14,阴,东南风1级,12,71%,4,137,0.0,969,16,96,
2026-3-30 05:18:00,西安,17,阴,东北风1级,16,63%,2,26,0.0,968,16,100,
