时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-18 16:15:00,沈阳,22,雾,东北风1级,24,100%,4,45,0.0,1005,8,100,
2026-8-18 17:15:00,沈阳,21,雾,南风0级,23,100%,0,180,0.0,1005,3,100,
2026-8-18 18:15:00,沈阳,21,雾,东北风1级,23,100%,4,45,0.0,1005,4,100,
2026-8-18 19:15:00,沈阳,21,雾,东风1级,23,100%,4,90,0.0,1006,3,100,
2026-8-18 20:05:00,沈阳,21,雾,东风1级,23,100%,4,90,0.0,1006,3,100,
2026-8-18 21:05:00,沈阳,21,雾,东风2级,23,100%,8,90,0.0,1006,4,100,
2026-8-18 22:15:00,沈阳,21,雾,东南风1级,23,100%,4,135,0.0,1007,9,100,
2026-8-18 23:05:00,沈阳,22,多云,东南风1级,24,100%,5,135,0.0,1007,12,100,
2026-8-19 00:48:00,沈阳,27,阴,东风2级,29,82%,8,90,0.0,1007,22,100,
2026-8-19 02:37:00,沈阳,29,阴,北风2级,32,68%,9,0,0.5,1007,30,100,
2026-8-19 03:37:00,沈阳,29,阴,东南风3级,31,66%,14,135,0.5,1007,30,100,
2026-8-19 04:15:00,沈阳,25,中雨,西北风2级,25,88%,8,315,1.2,1007,26,100,📉 红色降温预警：1小时骤降6℃
2026-8-19 05:15:00,沈阳,27,多云,东北风1级,30,80%,5,45,0.0,1007,30,100,
2026-8-19 06:25:00,沈阳,30,晴,北风2级,35,52%,10,0,0.7,1006,30,100,
2026-8-19 07:25:00,沈阳,31,晴,西北风2级,35,45%,9,315,0.0,1005,28,100,
2026-8-19 08:25:00,沈阳,31,晴,西北风2级,34,44%,8,315,0.0,1005,30,100,
